Time;[0.0];[0.1];[1:0];[1:1];[1:2];[1:3];[1:4];[1:5];[1:6];[1:7];[1:8];[1:9];[1:10];[1:11];[1:15];[2:0];[2:1];[2:2];[2:3];[2:4];[2:5];[2:6];[2:7];[2:8];[2:13];[2:14];[2:15]
0.05;0;1;-30.2762;30.2424;19.0542;19.2129;-13.4757;5.82405;1.12028;1.02606;1.07272;669.99;599.991;670.01;99.8093;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.01;669.99;599.995;-0.0015564;-0.191559;46.6697
0.06;0;1;-0.679932;1.00403;0.588257;0.376343;-0.356689;0.00805664;-0.0224533;0.0291176;0.0200539;669.99;599.991;669.99;99.9313;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;0.000667572;670.01;669.99;600.005;-0.00161743;0.117432;46.6606
0.07;0;1;-0.146667;3.14606;1.7818;1.7243;0.0302124;0.475266;0.0864677;0.0537949;0.0924492;669.99;599.991;670.01;99.8703;0.0305176;0.0305176;0.00762939;0.00762939;0.00209427;-0.000671387;670.01;669.99;600.005;-0.00149536;-0.0308838;46.6697
0.08;0;1;0.279968;2.07501;1.04865;0.989075;0.0544128;0.287308;0.0683136;0.00937653;0.0699501;669.99;599.991;670.01;99.9191;-0.0305176;0.0305176;-0.0228882;0.00762939;0.00209427;-0.000671387;670.01;670.01;600.014;-0.0015564;-0.191559;46.6697
0.09;0;1;-0.146667;0.9505;0.213135;0.16626;-0.199524;0.0241699;0.0702248;-0.0725517;0.0445137;669.99;599.991;669.971;99.9252;-0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.01;669.99;600.005;-0.0015564;0.0432739;46.6514
0.1;0;1;-0.0667114;-0.0134277;-0.332458;0.148804;-0.199524;-0.0671234;0.0425167;-0.0222092;0.0298386;670.01;599.991;670.01;99.8642;-0.0915527;0.0305176;-0.0228882;-0.00762939;-0.00209427;-0.000671387;670.01;669.99;600.005;-0.0015564;-0.16684;46.6606
0.11;0;1;-0.0933228;0.0401611;-0.281311;0.00872803;-0.102783;-0.09935;-0.0109882;0.0162849;-0.0494041;669.99;599.991;669.99;99.9802;0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.0015564;0.0927124;46.6606
0.12;0;1;-0.226685;0.0133667;-0.161987;0.131287;-0.114868;-0.0671234;-0.0664043;-0.00839233;-0.0562553;669.99;599.973;669.99;100.102;-0.0305176;0.0305176;-0.00762939;-0.00762939;-0.00209427;-0.000671387;669.971;669.99;600.014;-0.00149536;-0.315155;46.6606
0.13;0;1;-0.333313;-0.0401611;-0.332458;0.0962524;-0.163239;-0.0563812;-0.0769157;-0.0666275;-0.0523415;670.01;599.991;669.99;99.9802;-0.0305176;-0.0305176;-0.00762939;0.00762939;-0.00209427;-0.00201035;670.029;670.01;599.995;-0.00161743;0.129791;46.6789
0.14;0;1;-0.439941;-0.09375;-0.29834;0.183777;-0.0906982;-0.0778656;-0.0635395;-0.0626793;-0.0542984;669.99;599.973;669.971;100.041;-0.0915527;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.01;669.971;600.005;-0.0015564;-0.0432434;46.6514
0.15;0;1;-0.439941;-0.0669556;-0.264282;0.148804;-0.0906982;-0.0778656;-0.0128994;-0.0567589;-0.0327759;669.99;600.009;670.01;99.9802;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.048;669.99;600.005;-0.0015564;0.129791;46.6514
0.16;0;1;-0.599976;-0.147278;-0.144897;0.16626;-0.102783;-0.104721;0.0616264;-0.0893326;-0.0063591;669.971;599.991;670.01;99.9863;0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.029;670.01;599.995;-0.00149536;-0.0185242;46.6697
0.17;0;1;-0.759949;-0.2276;-0.31543;0.0962524;-0.0906982;-0.0778656;0.067358;0.0034523;-0.0298386;669.99;599.991;669.99;100.09;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.029;669.99;600.005;-0.0015564;-0.339874;46.6606
0.18;0;1;-0.866577;-0.281128;-0.417725;0.183777;-0.0423279;-0.0724945;-0.00430107;-0.018261;-0.0542984;669.99;599.991;670.01;100.163;0.0305176;0.0305176;-0.0228882;0.00762939;0.00069809;-0.000671387;670.029;669.99;599.995;-0.0015564;-0.216278;46.6697
0.19;0;1;-0.999878;-0.361511;-0.468872;0.131287;-0.0664978;-0.0939789;-0.0730934;-0.0291214;-0.0670147;669.99;599.991;670.01;100.163;-0.0915527;0.0305176;-0.0228882;0.00762939;0.00069809;-0.00201035;670.029;669.99;600.005;-0.00161743;-0.0432434;46.6697
0.2;0;1;-1.02655;-0.254395;-0.417725;0.0962524;0.00604248;-0.0939789;-0.119911;-0.0162888;-0.071907;669.99;599.991;670.01;100.218;-0.0915527;-0.0305176;-0.0228882;0.0228882;0.00209427;-0.000671387;670.029;669.971;600.005;-0.00149536;-0.00616455;46.6606
0.21;0;1;-0.973267;-0.307922;-0.451843;0.218811;-0.0181274;-0.0939789;-0.00238991;-0.0429382;-0.0640812;669.99;599.991;669.99;100.157;-0.0305176;-0.0305176;0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;599.995;-0.00161743;-0.0803223;46.6697
0.22;0;1;-0.839905;-0.307922;-0.52002;0.218811;0.0302124;-0.0671234;0.0750027;-0.00839233;-0.0562553;670.01;599.991;669.99;100.163;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.01;669.99;599.995;-0.00161743;0.278107;46.6697
0.23;0;1;-0.839905;-0.254395;-0.554138;0.218811;0.00604248;-0.0832367;0.00334358;0.0597153;-0.0112534;669.99;599.991;670.01;100.157;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.01;669.971;599.995;-0.0015564;-0.0308838;46.6697
0.24;0;1;-0.653259;-0.147278;-0.52002;0.253784;0.0302124;-0.0886078;-0.0883808;-0.000495911;-0.00244522;669.99;599.973;669.99;100.206;-0.0915527;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.01;669.99;599.995;-0.0015564;0.253387;46.6514
0.25;0;1;-0.546631;-0.0401611;-0.400696;0.271301;0.0302124;-0.110092;-0.124689;-0.00938034;-0.0689716;669.99;599.991;670.01;100.09;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;0.00200653;670.029;670.029;600.005;-0.0015564;-0.0308838;46.6697
0.26;0;1;-0.253357;0.0133667;-0.434753;0.253784;0.00604248;-0.115463;-0.0463409;-0.0172768;-0.0650597;669.99;599.991;669.99;100.273;-0.152588;0.0915527;-0.00762939;0.00762939;0.00069809;-0.000671387;670.048;670.01;600.005;-0.00149536;-0.0679626;46.6514
0.27;0;1;-0.119995;-0.0401611;-0.485901;0.39386;-0.0181274;-0.09935;-0.177238;0.0133247;-0.0582104;670.01;599.991;669.99;100.102;0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;0.000667572;670.029;669.99;600.005;-0.00149536;-0.0926819;46.6606
0.28;0;1;-0.0400391;0.0668945;-0.31543;0.253784;0.00604248;-0.147675;-0.0520725;-0.0439262;-0.0542984;669.99;599.991;669.99;100.328;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.029;669.99;600.014;-0.00143433;-0.0185242;46.6697
0.29;0;1;0.0133057;0.0133667;-0.230164;0.358826;-0.0181274;-0.136948;-0.0320091;-0.0360298;-0.0660381;670.029;599.991;669.971;100.267;0.0305176;0.0915527;0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;670.01;599.995;-0.0015564;0.15451;46.6697
0.3;0;1;0.0933228;-0.0669556;-0.230164;0.44635;-0.0544128;-0.104721;-0.0530281;-0.0153008;-0.0689716;669.971;599.991;669.99;100.279;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.029;669.99;599.995;-0.00149536;-0.0432434;46.6789
0.31;0;1;0.039978;-0.0134277;-0.127869;0.516418;0.00604248;-0.142319;-0.0950699;0.00740051;0.0572319;669.99;599.991;669.99;100.267;0.0305176;0.0305176;-0.0228882;-0.00762939;0.00069809;-0.000671387;670.048;669.99;600.005;-0.0015564;0.15451;46.6697
0.32;0;1;-0.119995;-0.120483;-0.09375;0.603943;-0.0181274;-0.153046;-0.041563;0.035038;-0.0347328;669.99;599.991;669.99;100.328;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.0015564;-0.0308838;46.6606
0.33;0;1;-0.306641;-0.2276;-0.127869;0.516418;-0.0664978;-0.110092;-0.0253201;0.0152969;-0.0582104;669.971;599.991;669.971;100.322;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00349045;-0.000671387;670.029;669.99;599.995;-0.00149536;-0.327515;46.6697
0.34;0;1;-0.493286;-0.254395;0.00854492;0.656433;-0.0664978;-0.115463;-0.0797825;0.0133247;-0.0689716;669.99;600.009;670.01;100.267;0.0305176;-0.0305176;-0.00762939;-0.0228882;0.00209427;-0.00201035;670.029;670.01;599.995;-0.0015564;0.105072;46.6606
0.35;0;1;-0.599976;-0.307922;0.0596924;0.603943;-0.0906982;-0.120834;-0.0396519;0.0034523;-0.0376663;670.01;599.991;669.99;100.328;-0.0305176;0.0915527;-0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;599.995;-0.0015564;-0.00616455;46.6697
0.36;0;1;-0.813232;-0.415039;-0.0596313;0.691467;-0.175323;-0.0617523;-0.0367851;-0.0577469;0.00733566;669.99;599.991;670.01;100.383;-0.0305176;0.0305176;-0.0228882;-0.00762939;0.00069809;-0.00201035;670.01;669.99;600.005;-0.0015564;0.17923;46.6606
0.37;0;1;-0.973267;-0.468567;-0.161987;0.568909;-0.151154;-0.120834;-0.0539837;0.0241814;-0.0396233;669.99;599.973;669.99;100.328;-0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.029;669.99;599.986;-0.00161743;-0.0185242;46.6789
0.38;0;1;-1.02655;-0.468567;-0.161987;0.586426;-0.139038;-0.0617523;-0.00430107;0.0113487;-0.0366859;670.01;599.973;670.01;100.432;0.0305176;-0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.029;670.01;600.005;-0.00161743;-0.0679626;46.6697
0.39;0;1;-1.10657;-0.468567;-0.281311;0.62146;-0.163239;-0.0724945;-0.0501633;0.0389862;-0.0132065;669.99;599.973;670.01;100.444;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.029;669.99;599.995;-0.00161743;-0.0308838;46.6606
0.4;0;1;-1.15985;-0.468567;-0.29834;0.516418;-0.211609;-0.0617523;-0.118;0.0231934;-0.0396233;669.99;599.973;670.01;100.45;0.0305176;0.0305176;-0.038147;0.00762939;0.00069809;-0.000671387;670.029;669.99;599.995;-0.00149536;-0.179199;46.6697
0.41;0;1;-1.13324;-0.388245;-0.434753;0.411377;-0.187408;-0.0832367;-0.0969791;0.00246811;-0.0366859;669.971;600.009;670.01;100.267;-0.0305176;0.0915527;-0.00762939;-0.00762939;-0.00209427;-0.000671387;670.01;670.01;599.995;-0.0015564;-0.15448;46.6514
0.42;0;1;-1.15985;-0.281128;-0.417725;0.271301;-0.187408;-0.0886078;-0.0778713;-0.0231972;-0.0171204;669.99;599.991;670.01;100.432;-0.0915527;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.00167847;-0.0432434;46.6697
0.43;0;1;-1.15985;-0.2276;-0.468872;0.253784;-0.187408;-0.0671234;0.0415611;-0.0528107;-0.0357094;669.99;599.973;670.01;100.383;-0.0915527;0.0305176;-0.00762939;-0.0228882;0.00209427;-0.00201035;670.029;669.99;600.005;-0.00161743;0.253387;46.6606
0.44;0;1;-1.0799;-0.2276;-0.537048;0.0962524;-0.175323;-0.0724945;-0.00238991;0.0389862;-0.047451;670.01;599.991;670.029;100.383;-0.0305176;0.0305176;-0.0228882;0.00762939;0.00069809;-0.000671387;670.048;669.99;600.005;-0.00149536;-0.0185242;46.6514
0.45;0;1;-0.999878;-0.200806;-0.639404;-0.0263062;-0.187408;-0.104721;-0.0912476;0.128811;-0.0679932;669.971;599.991;669.99;100.395;-0.0305176;0.0305176;0.00762939;-0.00762939;0.00069809;0.000667572;670.01;670.029;599.995;-0.00143433;-0.117401;46.6514
0.46;0;1;-0.919922;-0.147278;-0.52002;-0.0787964;-0.175323;-0.0939789;-0.108446;-0.00641632;-0.0728855;670.01;599.973;669.971;100.444;0.0305176;0.0305176;0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.971;600.005;-0.0015564;-0.00616455;46.6697
0.47;0;1;-0.813232;-0.09375;-0.554138;-0.201355;-0.151154;-0.104721;0.0281849;-0.0705757;-0.0679932;669.971;600.009;669.99;100.395;-0.0305176;0.0305176;0.00762939;-0.00762939;-0.00209427;-0.00201035;670.029;670.01;599.995;-0.00167847;-0.0308838;46.6514
0.48;0;1;-0.599976;-0.0669556;-0.434753;-0.306396;-0.151154;-0.136948;0.083601;-0.0360298;-0.0679932;669.971;599.954;669.99;100.499;0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.0015564;-0.16684;46.6697
0.49;0;1;-0.546631;-0.0669556;-0.366577;-0.376404;-0.151154;-0.115463;-0.0511189;0.0735359;-0.073864;669.99;599.991;669.99;100.383;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;0.000667572;670.01;669.99;599.995;-0.0015564;-0.055603;46.6606
0.5;0;1;-0.439941;-0.147278;-0.264282;-0.34137;-0.139038;-0.131577;-0.0568504;0.036026;-0.0650597;669.99;599.973;670.01;100.444;-0.0915527;0.0915527;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.01;669.99;599.995;-0.00149536;-0.203918;46.6606
0.51;0;1;-0.359985;-0.120483;-0.247192;-0.463928;-0.114868;-0.110092;-0.0253201;0.0636635;-0.0679932;670.01;600.009;669.99;100.401;-0.0915527;0.0915527;0.00762939;0.00762939;0.00069809;-0.00201035;670.029;669.99;600.005;-0.0015564;-0.0308838;46.6606
0.52;0;1;-0.386658;-0.361511;-0.11084;-0.323914;-0.126953;-0.115463;-0.0635395;-0.0518227;-0.0689716;669.99;599.973;670.01;100.34;-0.0305176;0.0305176;-0.00762939;-0.0228882;0.00069809;-0.000671387;670.01;669.99;600.005;-0.0015564;0.0432739;46.6606
0.53;0;1;-0.41333;-0.361511;-0.230164;-0.428894;-0.114868;-0.104721;-0.0205441;-0.021225;-0.0572319;669.971;599.991;669.99;100.383;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.000671387;670.029;670.01;600.005;-0.00149536;0.216309;46.6606
0.54;0;1;-0.41333;-0.468567;-0.196045;-0.358887;-0.126953;-0.142319;-0.112267;-0.00543213;-0.0591888;669.99;599.991;670.01;100.389;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.000671387;670.029;670.01;600.005;-0.00149536;-0.16684;46.6697
0.55;0;1;-0.466614;-0.495361;-0.0426025;-0.288879;-0.102783;-0.110092;-0.0998459;0.0103645;-0.0611458;669.971;599.991;669.99;100.444;0.0305176;0.0305176;-0.00762939;0.00762939;0.00209427;-0.00201035;670.029;669.99;599.995;-0.00149536;0.0185547;46.6789
0.56;0;1;-0.493286;-0.575684;0.0596924;-0.271362;-0.163239;-0.0724945;-0.0692711;-0.0133286;-0.0709286;670.01;599.973;670.01;100.45;-0.0305176;0.0305176;-0.00762939;0.0228882;-0.00209427;-0.000671387;670.029;669.99;600.005;-0.0015564;-0.0185242;46.6697
0.57;0;1;-0.466614;-0.602478;0.00854492;-0.218872;-0.126953;-0.110092;0.018631;-0.00641632;-0.0748425;670.01;599.991;670.01;100.334;-0.0305176;0.0915527;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;669.971;600.005;-0.0015564;0.191589;46.6514
0.58;0;1;-0.439941;-0.468567;-0.0596313;-0.0787964;-0.151154;-0.136948;0.0300961;0.00444031;-0.0807114;669.971;600.009;669.971;100.444;0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.029;669.99;599.995;-0.0015564;-0.0308838;46.6606
0.59;0;1;-0.466614;-0.388245;-0.0767212;-0.113831;-0.139038;-0.110092;-0.0874252;0.0419502;-0.0748425;669.99;600.009;669.971;100.377;-0.0305176;0.0305176;-0.00762939;0.00762939;-0.00209427;-0.000671387;669.971;670.01;600.005;-0.00161743;-0.240997;46.6606
0.6;0;1;-0.386658;-0.254395;-0.09375;0.0262451;-0.151154;-0.0832367;-0.0606728;-0.0143127;-0.0728855;669.99;599.991;670.01;100.438;-0.0915527;0.0305176;-0.00762939;-0.00762939;-0.00209427;-0.000671387;670.01;669.99;600.005;-0.0015564;0.00619507;46.6514
0.61;0;1;-0.333313;-0.120483;-0.196045;0.0262451;-0.126953;-0.115463;-0.0778713;-0.0488625;-0.0670147;669.99;599.991;670.01;100.34;-0.0305176;0.0915527;-0.0228882;0.00762939;0.00069809;-0.00201035;670.029;670.01;599.995;-0.00149536;-0.278076;46.6697
0.62;0;1;-0.386658;-0.0134277;-0.127869;0.218811;-0.151154;-0.0724945;-0.0167217;-0.0725517;-0.0591888;669.971;599.973;669.99;100.456;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;669.971;600.005;-0.0015564;-0.15448;46.6514
0.63;0;1;-0.306641;0.0401611;-0.29834;0.11377;-0.175323;-0.0349121;-0.000478745;-0.03899;-0.055275;669.99;599.991;670.01;100.328;-0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.048;670.01;600.005;-0.0015564;-0.0432434;46.6697
0.64;0;1;-0.386658;0.0668945;-0.281311;0.218811;-0.114868;-0.115463;-0.0119438;0.035038;0.0151634;669.99;599.991;669.99;100.328;0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.00201035;670.029;670.01;599.995;-0.0015564;0.241028;46.6697
0.65;0;1;-0.386658;0.200806;-0.196045;0.236328;-0.151154;-0.0617523;-0.0272312;0.0409622;-0.0425568;669.99;599.973;670.01;100.328;0.0305176;0.0305176;0.00762939;0.00762939;0.00069809;-0.000671387;670.048;669.99;600.005;-0.00161743;-0.0185242;46.6606
0.66;0;1;-0.439941;0.120483;-0.332458;0.183777;-0.139038;-0.0832367;0.00143242;-0.0932808;-0.0445137;669.99;600.009;670.01;100.389;-0.0305176;0.0305176;-0.0228882;0.00762939;0.00069809;-0.00201035;670.029;669.99;599.995;-0.0015564;-0.0926819;46.6422
0.67;0;1;-0.546631;0.093689;-0.161987;0.253784;-0.114868;-0.0832367;-0.0587616;-0.0231972;-0.0503845;669.99;599.973;670.01;100.328;0.0305176;-0.0305176;0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;670.01;600.005;-0.00161743;-0.0185242;46.6697
0.68;0;1;-0.679932;-0.0134277;-0.11084;0.253784;-0.102783;-0.0939789;-0.0702267;-0.0528107;-0.0582104;669.99;599.991;670.01;100.45;-0.0305176;-0.0305176;0.00762939;0.00762939;0.00069809;-0.00201035;670.01;669.99;600.005;-0.0015564;0.228668;46.6606
0.69;0;1;-0.733276;-0.120483;-0.179016;0.236328;-0.102783;-0.0832367;0.0148087;-0.106113;-0.0484276;669.99;599.973;670.01;100.273;-0.0305176;-0.0305176;0.00762939;-0.00762939;0.00209427;-0.000671387;670.029;669.99;599.995;-0.00149536;-0.0679626;46.6606
0.7;0;1;-0.89325;-0.147278;-0.247192;0.236328;-0.0785828;-0.0886078;0.0549374;-0.03899;-0.0445137;669.99;600.009;669.99;100.389;-0.0915527;-0.0305176;-0.0228882;-0.00762939;0.00069809;-0.000671387;670.029;670.01;599.995;-0.00161743;-0.203918;46.6606
0.71;0;1;-1.05322;-0.307922;-0.417725;0.131287;-0.0664978;-0.104721;-0.0406075;-0.0478745;-0.047451;670.01;599.973;669.99;100.279;0.0305176;-0.0305176;-0.00762939;0.00762939;-0.00209427;-0.000671387;670.029;669.99;599.986;-0.00161743;0.105072;46.6606
0.72;0;1;-1.15985;-0.361511;-0.400696;0.16626;-0.0423279;-0.115463;-0.0396519;-0.0449142;-0.0582104;669.99;599.973;670.01;100.328;-0.0305176;0.0305176;-0.0228882;0.00762939;0.00069809;-0.000671387;670.029;670.01;599.995;-0.0015564;-0.0308838;46.6606
0.73;0;1;-1.0799;-0.281128;-0.468872;0.0612183;-0.0302429;-0.104721;-0.0406075;-0.0834084;-0.0699501;670.01;599.991;669.99;100.285;-0.0305176;0.0305176;-0.0228882;-0.00762939;0.00069809;-0.000671387;670.029;670.029;600.014;-0.00149536;0.253387;46.6606
0.74;0;1;-0.999878;-0.307922;-0.588257;0.218811;0.00604248;-0.110092;0.0224533;-0.0537987;-0.0777779;670.01;599.973;669.99;100.395;0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.029;669.99;600.005;-0.00149536;-0.0185242;46.6514
0.75;0;1;-0.839905;-0.2276;-0.656433;0.148804;-0.0181274;-0.0939789;0.0444279;-0.0222092;-0.0660381;670.01;599.973;670.01;100.261;0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;600.014;-0.0015564;-0.0803223;46.6514
0.76;0;1;-0.653259;-0.2276;-0.622314;0.183777;0.00604248;-0.0886078;-0.0377407;0.0301056;0.0679932;669.99;599.973;669.99;100.322;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;599.995;-0.00161743;-0.0308838;46.6606
0.77;0;1;-0.573303;-0.120483;-0.554138;0.131287;0.00604248;-0.0886078;-0.0730934;0.0310898;-0.0132065;670.01;599.973;670.01;100.212;-0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;670.01;599.995;-0.00149536;0.17923;46.6606
0.78;0;1;-0.333313;-0.09375;-0.451843;0.323853;-0.0423279;-0.09935;-0.108446;0.00838852;-0.0709286;669.99;599.973;670.01;100.273;-0.0305176;-0.0305176;-0.0228882;0.00762939;0.00069809;-0.000671387;670.029;669.99;599.995;-0.00149536;0.17923;46.6697
0.79;0;1;0.0133057;0.0133667;-0.52002;0.148804;0.0423279;-0.110092;-0.0501633;-0.0271454;-0.073864;670.01;599.991;669.99;100.212;-0.0305176;-0.0305176;-0.00762939;-0.00762939;-0.00209427;-0.00201035;670.029;669.99;600.005;-0.0015564;-0.129761;46.6697
0.8;0;1;0.039978;-0.0134277;-0.383606;0.376343;-0.0302429;-0.104721;-0.170549;0.0172729;-0.0611458;670.01;599.991;670.01;100.273;-0.0305176;-0.0305176;-0.0228882;0.00762939;0.00069809;-0.00201035;670.01;669.99;599.995;-0.0015564;0.15451;46.6606
0.81;0;1;0.0933228;0.0668945;-0.349548;0.16626;-0.0181274;-0.115463;-0.0386963;-0.020237;-0.0650597;670.01;599.991;669.971;100.169;-0.0915527;0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.01;670.01;600.005;-0.00149536;-0.0432434;46.6697
0.82;0;1;0.146606;-0.0134277;-0.264282;0.39386;0.0181274;-0.126205;-0.0453854;-0.0271454;-0.055275;669.99;599.991;669.99;100.273;-0.0915527;0.0305176;0.00762939;-0.00762939;0.00209427;0.000667572;670.029;669.99;599.995;-0.0015564;0.203949;46.6606
0.83;0;1;0.119934;0.0133667;-0.230164;0.376343;-0.0181274;-0.104721;-0.0788269;-0.0301056;-0.0621243;670.01;600.009;670.01;100.157;0.0305176;0.0305176;0.00762939;-0.00762939;0.00069809;-0.00201035;670.048;670.01;599.995;-0.00149536;-0.00616455;46.6606
0.84;0;1;0.0133057;-0.120483;-0.281311;0.516418;0.0181274;-0.147675;-0.127554;0.00542831;-0.0611458;669.99;599.991;669.971;100.102;-0.0305176;-0.0305176;-0.0228882;0.00762939;0.00209427;-0.000671387;670.01;670.01;599.986;-0.0015564;-0.0803223;46.6697
0.85;0;1;-0.146667;-0.09375;-0.144897;0.44635;0.00604248;-0.163788;-0.0759602;-0.00246811;0.0210342;669.99;599.991;670.01;100.102;0.0305176;0.0305176;-0.00762939;0.00762939;-0.00209427;-0.00201035;670.01;669.99;599.995;-0.00149536;-0.0185242;46.6697
0.86;0;1;-0.226685;-0.200806;-0.127869;0.533936;-0.0423279;-0.0671234;-0.0396519;0.00740051;-0.0454941;670.01;599.991;669.971;100.218;-0.0305176;-0.0915527;-0.00762939;0.00762939;0.00069809;-0.000671387;670.01;669.99;600.005;-0.0015564;0.228668;46.6606
0.87;0;1;-0.466614;-0.307922;-0.144897;0.568909;-0.0785828;-0.120834;-0.0826473;0.000492096;-0.0650597;669.99;599.991;670.01;100.163;0.0305176;0.0305176;0.00762939;-0.00762939;0.00209427;-0.00201035;670.01;669.99;600.005;-0.00161743;-0.129761;46.6697
0.88;0;1;-0.573303;-0.361511;-0.127869;0.568909;-0.0423279;-0.110092;-0.0167217;0.037014;-0.0679932;669.99;599.991;669.99;100.279;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.01;670.01;600.005;-0.0015564;-0.0679626;46.6697
0.89;0;1;-0.786621;-0.388245;-0.144897;0.568909;-0.187408;-0.0671234;0.0119419;0.0231934;-0.0562553;669.99;599.973;670.01;100.096;-0.0305176;0.0305176;-0.038147;-0.00762939;0.00209427;-0.00201035;670.01;670.01;600.014;-0.00149536;-0.191559;46.6697
