Time;[0.0];[0.1];[1:0];[1:1];[1:2];[1:3];[1:4];[1:5];[1:6];[1:7];[1:8];[1:9];[1:10];[1:11];[1:15];[2:0];[2:1];[2:2];[2:3];[2:4];[2:5];[2:6];[2:7];[2:8];[2:13];[2:14];[2:15]
time;0.0;0.1;F3.6;F3.5;F3.4;F3.3;F3.2;F3.1;Mo;Mm;Mu;P1;P2;P3;Drehzahl;F Antrieb;F Abtrieb;FS Antrieb;FS Abtrieb;Mo;Mu;P1;P2;P3;Geschwindigkeit;Strom;Walzspalt
sec;;;kN;kN;kN;kN;kN;kN;kNm;kNm;kNm;°C;°C;°C;u/min;kN;kN;kN;kN;kNm;kNm;°C;°C;°C;m/s;A;mm

LicenseId;V77468_1
LicenseContainer;130-1791363898 (DAQ-001391)
LicenseCustomer;TU Bergakademie Freiberg

16.86;0;1;-0.546631;-1.48602;-0.417725;0.131287;0.0181274;-0.0778656;0.0148087;0.0537949;-0.010273;670.01;599.991;669.99;98.4848;-0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00209427;-0.00201035;670.029;669.99;600.005;-0.0015564;-0.0185242;46.6606
16.87;0;1;-0.626587;-1.4325;-0.485901;0.0962524;-0.0302429;-0.0349121;0.002388;0.0320778;0.0132065;670.01;600.009;670.01;98.4726;0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.00201035;670.01;669.99;599.995;-0.00149536;0.00619507;46.6514
16.88;0;1;-0.733276;-1.4057;-0.247192;0.0437622;-0.0906982;-0.0563812;-0.0320091;-0.00543213;0.107124;669.99;599.991;669.971;98.4726;-0.0305176;-0.0915527;0.00762939;-0.0228882;0.00069809;-0.000671387;670.01;670.01;599.995;-0.0015564;-0.203918;46.6697
16.89;0;1;-0.813232;-1.4325;-0.213135;-0.0437622;-0.0664978;-0.0402832;-0.0386963;0.0419502;-0.00244522;670.01;599.991;670.029;98.4176;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.000671387;670.029;670.01;600.005;-0.0015564;-0.0308838;46.6789
16.9;0;1;-0.759949;-1.21826;-0.332458;-0.0963135;-0.0664978;-0.0671234;-0.0836029;0.00444031;-0.0141869;669.971;599.973;669.971;98.3139;0.0305176;-0.0305176;0.00762939;-0.00762939;0.00069809;0.000667572;670.029;669.971;600.014;-0.00161743;0.17923;46.6514
16.91;0;1;-0.866577;-1.16473;-0.264282;-0.166321;-0.0664978;-0.0510101;0.00143242;-0.0705757;-0.00244522;670.029;599.991;670.01;98.2528;-0.0915527;-0.0305176;0.00762939;0.0228882;0.00209427;-0.0033493;670.029;669.99;600.005;-0.00149536;-0.0308838;46.6606
16.92;0;1;-0.759949;-1.03088;-0.264282;-0.34137;-0.0785828;-0.0563812;0.0386944;-0.018261;0.00342178;669.952;599.973;669.99;98.32;-0.0305176;0.0305176;-0.0228882;-0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.0015564;-0.0679626;46.6697
16.93;0;1;-0.653259;-0.789856;-0.29834;-0.411438;-0.0544128;-0.0402832;-0.0243645;0.0261574;0.0317955;670.048;599.991;670.029;98.2406;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.0015564;-0.0308838;46.6697
16.94;0;1;-0.493286;-0.763123;-0.31543;-0.62146;-0.0544128;-0.0617523;-0.0530281;0.138683;-0.010273;670.01;599.973;670.01;98.2467;-0.0305176;-0.0305176;-0.0228882;-0.00762939;0.00209427;-0.00201035;670.048;669.99;600.005;-0.0015564;-0.228638;46.6697
16.95;0;1;-0.439941;-0.709534;-0.230164;-0.656494;-0.0664978;-0.0402832;-0.0377407;0.0409622;-0.0200577;670.01;599.973;669.99;98.1369;0.0305176;-0.0305176;-0.0228882;-0.0228882;0.00069809;0.000667572;670.029;670.01;600.005;-0.00149536;-0.0926819;46.6697
16.96;0;1;-0.253357;-0.709534;-0.247192;-0.79657;-0.0785828;-0.0510101;0.170549;-0.0439262;-0.0141869;670.01;599.991;670.029;98.1918;-0.0305176;0.0305176;0.00762939;-0.00762939;0.00209427;-0.000671387;670.029;670.01;599.995;-0.00149536;-0.055603;46.6606
16.97;0;1;-0.200012;-0.763123;-0.264282;-0.84906;-0.0423279;-0.0402832;0.0482502;-0.0231972;0.00146484;670.01;599.991;670.01;98.204;0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;669.99;599.995;-0.00149536;-0.055603;46.6606
16.98;0;1;-0.0400391;-0.736328;-0.264282;-0.936584;-0.0302429;-0.0349121;-0.0979347;0.0745239;-0.0210342;670.067;600.009;670.029;98.1918;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.01;669.99;600.005;-0.0015564;-0.0185242;46.6697
16.99;0;1;-0.146667;-1.03088;-0.179016;-0.936584;-0.0181274;-0.0402832;-0.0730934;0.036026;-0.0200577;669.99;599.991;670.029;98.1308;-0.0305176;0.0305176;-0.0228882;0.00762939;0.00209427;0.000667572;670.029;670.01;599.995;-0.0015564;0.241028;46.6606
17;0;1;0.146606;-1.00409;-0.179016;-0.954102;0.00604248;-0.0349121;0.0167198;0.00246811;-0.0376663;669.99;600.009;670.01;98.143;0.0305176;0.0305176;-0.0228882;-0.00762939;0.00069809;-0.000671387;670.01;669.99;599.995;-0.0015564;0.228668;46.6697
17.01;0;1;0.119934;-1.27185;-0.196045;-0.971619;0.0423279;-0.029541;0.0425167;-0.0518227;-0.028862;669.99;600.009;670.029;98.0819;0.0305176;0.0305176;0.0228882;0.00762939;0.00209427;-0.000671387;670.029;669.99;600.005;-0.00149536;-0.0679626;46.6606
17.02;0;1;0.0666504;-1.4057;-0.281311;-0.866577;0.00604248;-0.00805664;0.0530262;0.018261;-0.0366859;669.99;599.991;669.971;98.2589;0.0305176;0.0305176;-0.00762939;0.00762939;-0.00209427;-0.00201035;670.029;669.99;599.995;-0.0015564;-0.14212;46.6514
17.03;0;1;-0.0400391;-1.51282;-0.31543;-0.831543;0.0423279;-0.0402832;-0.0568504;0.0143127;-0.0376663;669.99;599.991;670.01;98.0819;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.048;669.99;599.986;-0.00149536;-0.0926819;46.6606
17.04;0;1;-0.0400391;-1.53961;-0.29834;-0.761536;0.0544128;-0.0241699;-0.0730934;-0.000495911;-0.0503845;669.99;599.991;670.01;98.143;-0.0305176;-0.0305176;-0.0228882;-0.00762939;0.00069809;-0.000671387;670.029;670.01;599.995;-0.0015564;-0.191559;46.6606
17.05;0;1;-0.119995;-1.53961;-0.29834;-0.691528;0.0664978;0.00805664;-0.0597172;-0.0360298;-0.0376663;669.99;599.991;669.99;98.1369;-0.0915527;0.0305176;-0.00762939;0.0228882;0.00209427;0.000667572;670.01;669.99;600.005;-0.0015564;-0.0308838;46.6697
17.06;0;1;-0.0400391;-1.51282;-0.366577;-0.638977;0.00604248;0.029541;0.0243626;-0.03899;-0.0405998;670.087;600.046;670.087;98.1308;-0.0305176;0.0305176;0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;599.995;-0.0015564;0.105072;46.6514
17.07;0;1;-0.119995;-1.4325;-0.400696;-0.56897;0.0544128;-0.0134277;-0.00621223;-0.0320816;-0.0415802;669.971;599.954;669.971;98.1369;-0.0915527;0.0305176;0.00762939;0.00762939;0.00069809;-0.000671387;670.01;670.01;600.005;-0.00149536;0.16687;46.6789
17.08;0;1;0.0666504;-1.29858;-0.29834;-0.481445;0.0423279;-0.0134277;-0.0616283;0.0547829;-0.0513611;670.01;599.973;670.01;98.1308;0.0305176;-0.0305176;-0.0228882;-0.00762939;0.00069809;-0.000671387;670.01;670.01;600.005;-0.0015564;-0.0679626;46.6422
17.09;0;1;0.173279;-1.13794;-0.264282;-0.481445;-0.0181274;-0.00268555;-0.0176773;-0.00740433;-0.0435371;669.99;599.991;669.99;98.0758;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;0.000667572;670.029;670.01;599.995;-0.00167847;-0.191559;46.6514
17.1;0;1;0.386597;-0.950562;-0.247192;-0.463928;0.0785828;-0.0402832;0.0262737;-0.03899;-0.0376663;669.971;599.973;669.971;98.0758;-0.0915527;0.0915527;0.0228882;-0.00762939;0.00069809;-0.000671387;670.029;669.99;600.014;-0.00149536;-0.0185242;46.6606
17.11;0;1;0.439941;-0.763123;-0.349548;-0.323914;0.00604248;-0.0241699;0.0224533;-0.00148392;-0.0239677;669.99;599.991;669.99;98.1247;0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00209427;-0.000671387;670.029;669.971;599.995;-0.00167847;0.00619507;46.6789
17.12;0;1;0.466553;-0.6828;-0.247192;-0.411438;0.0181274;0.00268555;0.0492058;0.0330658;-0.0337524;669.971;599.973;669.971;98.1979;0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;600.014;-0.00161743;-0.0432434;46.6514
17.13;0;1;0.413269;-0.656006;-0.247192;-0.323914;0.0423279;-0.0671234;0.0482502;0.0666275;-0.0269051;669.99;599.936;669.971;98.1369;0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;669.971;600.014;-0.00161743;0.228668;46.6697
17.14;0;1;0.493225;-0.575684;-0.144897;-0.411438;0.0181274;-0.0402832;-0.0339203;-0.0133286;-0.0141869;669.99;599.991;669.99;98.1308;-0.0305176;0.0915527;0.00762939;-0.0228882;0.00069809;-0.00201035;670.01;669.99;599.995;-0.0015564;0.0185547;46.6697
17.15;0;1;0.279968;-0.575684;-0.0255737;-0.253845;-0.0302429;-0.0402832;-0.0272312;-0.0508347;-0.0171204;669.99;599.991;670.01;98.1369;-0.0305176;0.0305176;-0.00762939;0.0228882;0.00069809;-0.000671387;670.029;669.99;599.995;-0.00149536;-0.055603;46.6697
17.16;0;1;0.226624;-0.709534;0.0596924;-0.393921;0.00604248;-0.0617523;-0.00143433;-0.0113525;-0.0181007;669.971;599.991;669.99;98.204;-0.0305176;0.0305176;0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.0015564;-0.117401;46.6514
17.17;0;1;0.0133057;-0.843445;0.093811;-0.323914;-0.0302429;-0.0563812;0.00621033;-0.0636673;-0.0171204;670.029;600.009;670.029;98.0758;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.00201035;670.029;670.01;599.995;-0.0015564;-0.0185242;46.6606
17.18;0;1;-0.0667114;-1.03088;0.366638;-0.358887;0.0302124;-0.0617523;0.0444279;-0.0133286;-0.0239677;669.952;599.954;669.971;98.1918;0.0305176;0.0305176;0.00762939;0.00762939;0.00069809;-0.000671387;670.01;669.99;600.005;-0.00161743;0.253387;46.6606
17.19;0;1;-0.306641;-1.19153;0.33252;-0.358887;0.0302124;-0.0563812;0.11322;-0.0547829;-0.0200577;669.971;600.009;669.99;98.1369;0.0305176;0.0915527;-0.00762939;-0.0228882;0.00069809;-0.000671387;670.01;669.99;599.995;-0.00161743;0.203949;46.6697
17.2;0;1;-0.306641;-1.32538;0.417786;-0.358887;0.0302124;-0.0563812;0.0501614;-0.0162888;-0.0298386;669.99;600.009;670.029;98.204;-0.0915527;0.0305176;-0.0228882;-0.00762939;-0.00209427;-0.00201035;670.01;669.99;600.005;-0.0015564;-0.0803223;46.6606
17.21;0;1;-0.466614;-1.45923;0.639404;-0.393921;0.0544128;-0.0724945;0.0501614;-0.0222092;-0.0298386;669.99;599.991;670.01;98.1369;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.01;670.01;600.005;-0.00143433;-0.15448;46.6697
17.22;0;1;-0.466614;-1.53961;0.349548;-0.376404;0.0664978;-0.0778656;0.046339;-0.0360298;-0.0347328;669.99;599.973;669.99;98.1918;-0.0305176;0.0305176;-0.00762939;-0.0228882;-0.00209427;-0.00201035;670.029;670.01;600.005;-0.0015564;-0.0308838;46.6606
17.23;0;1;-0.493286;-1.53961;0.502991;-0.323914;0.0785828;-0.0671234;-0.0606728;-0.0597191;-0.0357094;669.99;599.973;669.971;98.143;-0.0305176;0.0305176;0.00762939;-0.00762939;0.00069809;-0.00201035;670.01;669.99;599.986;-0.0015564;-0.191559;46.6697
17.24;0;1;-0.333313;-1.64667;0.298401;-0.411438;0.0785828;-0.0886078;0.062582;-0.038002;-0.0376663;669.971;599.991;669.99;98.2406;0.0305176;0.0305176;0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;670.01;600.014;-0.0015564;-0.0308838;46.6606
17.25;0;1;-0.386658;-1.56635;0.0767212;-0.393921;0.114868;-0.0617523;0.0960236;-0.00641632;-0.0376663;670.01;599.991;670.01;98.1979;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00209427;0.000667572;670.048;670.01;600.005;-0.00137329;-0.290436;46.6789
17.26;0;1;-0.0667114;-1.56635;-0.09375;-0.34137;0.126953;-0.0402832;0.0119419;0.0261574;-0.0229912;669.971;599.991;669.99;98.2528;0.0915527;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.0015564;0.129791;46.6422
17.27;0;1;-0.0667114;-1.4057;-0.179016;-0.463928;0.126953;-0.0402832;-0.0425186;-0.039978;0.0494041;669.99;599.991;670.01;98.1857;0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.029;669.99;599.995;-0.00149536;-0.16684;46.6697
17.28;0;1;0.253296;-1.29858;-0.213135;-0.271362;0.102783;-0.0456543;-0.110357;0.0241814;0.010273;669.99;599.991;670.01;98.2467;-0.0305176;0.0305176;-0.0228882;0.00762939;0.00209427;0.000667572;670.01;669.99;600.014;-0.0015564;0.0309143;46.6697
17.29;0;1;0.54657;-1.19153;-0.281311;-0.393921;0.139038;-0.0510101;-0.0444298;0.0488586;-0.00538254;670.01;599.973;669.99;98.1918;-0.0915527;-0.0305176;0.00762939;0.00762939;0.00069809;-0.000671387;670.01;670.029;599.995;-0.00161743;-0.0432434;46.6606
17.3;0;1;0.54657;-1.19153;-0.31543;-0.288879;0.114868;-0.0563812;-0.0644951;0.0873566;0.0425568;670.01;600.009;669.99;98.2528;0.0305176;0.0915527;-0.0228882;-0.00762939;0.00069809;-0.000671387;670.048;669.971;600.005;-0.00167847;0.216309;46.6697
17.31;0;1;0.679871;-1.13794;-0.349548;-0.306396;0.114868;-0.0456543;0.000476837;-0.00246811;0.0327721;670.01;599.973;669.99;98.2467;-0.0305176;0.0305176;-0.00762939;-0.00762939;-0.00209427;-0.00201035;670.029;669.99;600.014;-0.0015564;-0.0308838;46.6606
17.32;0;1;0.759888;-1.16473;-0.383606;-0.288879;0.151123;-0.0724945;0.0864677;-0.00246811;0.0249443;670.01;600.009;670.048;98.3078;0.0305176;-0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.01;669.99;599.995;-0.00149536;-0.0308838;46.6606
17.33;0;1;0.679871;-1.16473;-0.417725;-0.131348;0.139038;-0.0402832;-0.00907707;0.0607033;0.0229912;669.952;599.936;669.952;98.3566;-0.0305176;-0.0305176;-0.00762939;-0.00762939;-0.00209427;0.000667572;670.029;669.99;600.014;-0.0015564;-0.00616455;46.6697
17.34;0;1;0.706543;-1.19153;-0.434753;-0.131348;0.0906677;-0.0778656;-0.090292;0.0222092;0.0151634;669.99;600.009;669.99;98.3017;-0.0915527;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.01;670.01;600.014;-0.0015564;0.228668;46.6606
17.35;0;1;0.466553;-1.29858;-0.434753;-0.0787964;0.114868;-0.0832367;-0.0511189;-0.0340538;-0.0210342;670.01;599.973;670.01;98.1918;-0.0915527;0.0305176;0.00762939;0.00762939;0.00069809;-0.000671387;670.01;669.99;600.005;-0.00149536;0.0185547;46.6789
17.36;0;1;0.359924;-1.35217;-0.400696;0.0437622;0.0906677;-0.0778656;-0.00430107;-0.021225;-0.0366859;669.99;599.954;669.99;98.3078;0.0305176;0.0305176;0.00762939;0.00762939;0.00209427;-0.000671387;670.029;670.01;600.005;-0.00167847;-0.0803223;46.6606
17.37;0;1;0.173279;-1.48602;-0.366577;0.0612183;0.0423279;-0.0456543;-0.013855;0.0271416;-0.0357094;670.01;600.009;670.01;98.2589;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.000671387;670.029;669.99;599.995;-0.00149536;-0.129761;46.6697
17.38;0;1;-0.0400391;-1.51282;-0.31543;0.0612183;0.0423279;-0.0456543;0.002388;0.117954;-0.0327759;669.971;599.991;669.971;98.3078;0.0305176;0.0305176;-0.0228882;-0.00762939;0.00069809;-0.00201035;670.029;669.99;599.986;-0.00143433;-0.0185242;46.6606
17.39;0;1;-0.253357;-1.59314;-0.349548;0.0612183;0.0423279;-0.0724945;0.018631;0.0715599;0.0513611;669.99;599.991;669.99;98.2528;-0.0915527;0.0305176;-0.00762939;0.00762939;-0.00209427;-0.000671387;670.029;670.01;600.005;-0.0015564;0.17923;46.6606
17.4;0;1;-0.466614;-1.67346;-0.400696;0.0437622;-0.0423279;-0.0402832;0.00907516;0.0152969;0.0582085;670.01;600.009;670.01;98.3078;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;0.000667572;670.029;669.99;600.005;-0.00161743;-0.0432434;46.6606
17.41;0;1;-0.626587;-1.67346;-0.31543;0.0437622;0.00604248;-0.0563812;0.0358295;0.00740051;-0.00929642;670.01;599.991;670.029;98.3078;0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.00201035;670.029;669.99;600.005;-0.0015564;-0.302795;46.6789
17.42;0;1;-0.626587;-1.70026;-0.400696;0.00872803;-0.0423279;-0.0563812;0.00907516;0.037014;-0.0259247;669.971;599.991;670.01;98.3627;0.0305176;0.0305176;-0.038147;-0.00762939;0.00069809;-0.00201035;670.029;670.01;600.005;-0.00149536;-0.0185242;46.6606
17.43;0;1;-0.813232;-1.59314;-0.213135;-0.00878906;-0.0302429;-0.0671234;-0.0816917;0.0616913;-0.0181007;669.99;600.009;670.01;98.4787;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00209427;-0.00201035;670.029;669.99;600.005;-0.00149536;-0.339874;46.6697
17.44;0;1;-0.89325;-1.59314;-0.213135;-0.166321;-0.0664978;-0.0456543;-0.0425186;0.036026;-0.00929642;669.971;599.991;669.99;98.4665;-0.0305176;0.0305176;-0.00762939;-0.00762939;-0.00209427;-0.000671387;670.029;669.99;599.995;-0.0015564;0.0556335;46.6514
17.45;0;1;-0.919922;-1.45923;-0.281311;-0.236328;-0.0785828;-0.0510101;-0.0109882;0.0291176;0.0112495;669.971;599.973;669.99;98.4787;-0.0305176;0.0305176;0.00762939;0.00762939;0.00209427;-0.00201035;670.01;669.99;600.005;-0.00149536;-0.0432434;46.6697
17.46;0;1;-0.89325;-1.32538;-0.213135;-0.358887;-0.0785828;-0.029541;0.120865;-0.0320816;-0.00440216;669.971;599.954;670.01;98.2956;0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;0.000667572;670.01;669.99;599.995;-0.0015564;0.228668;46.6514
17.47;0;1;-0.839905;-1.19153;-0.281311;-0.481445;-0.0906982;-0.0349121;0.0578041;0.102161;0.01614;669.971;599.991;670.01;98.1979;-0.0305176;-0.0305176;-0.00762939;-0.00762939;-0.00209427;-0.000671387;670.029;669.99;599.995;-0.00161743;-0.0185242;46.6697
17.48;0;1;-0.706604;-1.05762;-0.281311;-0.62146;-0.0302429;-0.0671234;-0.0367851;0.162373;-0.00440216;670.01;599.991;670.01;98.0819;-0.0305176;0.0305176;-0.0228882;0.00762939;0.00209427;-0.00201035;670.029;669.99;600.005;-0.00167847;-0.117401;46.6514
17.49;0;1;-0.679932;-1.03088;-0.281311;-0.779053;-0.0423279;-0.0778656;-0.0520725;0.0261574;-0.0190773;669.99;599.973;669.971;98.0209;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.01;669.99;599.995;-0.0015564;-0.0308838;46.6697
17.5;0;1;-0.546631;-0.977295;-0.230164;-0.831543;-0.0906982;-0.0349121;0.018631;-0.0320816;-0.0181007;669.99;600.009;670.01;98.3444;-0.0305176;0.0915527;-0.0228882;-0.00762939;-0.00209427;0.000667572;670.029;669.99;599.995;-0.00161743;0.228668;46.6514
17.51;0;1;-0.359985;-0.896973;-0.230164;-0.989136;-0.0423279;-0.0778656;0.128508;-0.0518227;0.01614;669.99;599.954;669.99;99.0036;-0.0915527;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;669.971;669.99;600.005;-0.0015564;0.216309;46.6422
17.52;0;1;-0.306641;-1.00409;-0.230164;-0.971619;-0.0423279;-0.0724945;0.0530262;0.095253;0.0239677;669.99;599.991;670.01;98.3688;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.029;669.99;600.005;-0.0015564;-0.105042;46.6697
17.53;0;1;-0.200012;-1.05762;-0.264282;-1.09418;0.0181274;-0.0778656;-0.0100327;0.161385;0.0317955;669.99;599.973;669.99;98.6068;-0.0305176;0.0305176;-0.0228882;-0.00762939;0.00209427;-0.000671387;670.029;669.99;600.005;-0.00149536;-0.15448;46.6697
17.54;0;1;-0.119995;-1.13794;-0.281311;-1.12915;0.00604248;-0.0349121;0.0683136;0.128811;-0.0161438;670.01;599.991;670.01;98.6618;0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;0.000667572;670.01;669.99;600.005;-0.00149536;-0.0308838;46.6606
17.55;0;1;-0.0667114;-1.29858;-0.247192;-1.07666;0.0302124;-0.0617523;0.0797806;-0.0251732;-0.0229912;670.01;599.991;670.029;99.0036;-0.0305176;0.0915527;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.01;669.971;600.005;-0.0015564;-0.228638;46.6697
17.56;0;1;-0.0933228;-1.4057;-0.31543;-1.09418;0.0181274;-0.0187988;0.0148087;-0.0261574;0.0376625;669.971;599.954;669.99;98.3078;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;669.971;670.029;599.995;-0.0015564;0.216309;46.6697
17.57;0;1;-0.0933228;-1.56635;-0.247192;-1.00665;0.0544128;-0.0349121;-0.0339203;0.0281296;-0.0249481;669.99;600.009;669.99;98.1918;-0.0915527;0.0915527;0.00762939;0.00762939;0.00209427;-0.000671387;670.01;669.99;600.014;-0.0015564;-0.191559;46.6697
17.58;0;1;-0.0933228;-1.78058;-0.29834;-0.971619;0.0544128;-0.0349121;-0.0520725;0.037014;-0.0376663;669.99;599.973;669.99;98.1369;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;669.971;669.971;600.005;-0.0015564;0.142151;46.6697
17.59;0;1;-0.119995;-1.75378;-0.31543;-0.866577;0.0906677;-0.00805664;0.00334358;-0.00740433;-0.0425568;670.01;600.009;670.01;98.0758;0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;0.000667572;670.01;670.01;600.005;-0.00149536;-0.0803223;46.6514
17.6;0;1;0.0666504;-1.72699;-0.31543;-0.761536;0.0664978;-0.0402832;0.0826454;-0.00246811;-0.0415802;669.99;599.991;669.99;98.0758;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;0.000667572;669.971;670.01;600.005;-0.00149536;0.0556335;46.6606
17.61;0;1;-0.0400391;-1.75378;-0.29834;-0.62146;0.0664978;-0.0134277;0.067358;0.035038;-0.0337524;669.99;600.009;669.971;98.0026;-0.0305176;-0.0305176;0.00762939;0.00762939;-0.00209427;-0.00201035;670.01;670.01;600.005;-0.0015564;-0.0679626;46.6697
17.62;0;1;0.173279;-1.56635;-0.366577;-0.62146;0.0664978;-0.0187988;0.023407;0.0913048;-0.0317955;669.99;599.991;669.99;97.9599;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.01;669.99;600.005;-0.0015564;0.0927124;46.6514
17.63;0;1;0.30658;-1.45923;-0.281311;-0.428894;0.0544128;-0.0456543;-0.0482521;0.0291176;-0.0298386;669.99;599.954;669.971;99.736;0.0305176;0.0915527;-0.0228882;0.00762939;0.00209427;-0.000671387;670.029;669.99;600.014;-0.00149536;-0.0308838;46.6789
17.64;0;1;0.493225;-1.29858;-0.281311;-0.463928;0.0181274;0.00268555;-0.0377407;-0.00444412;-0.0347328;669.99;600.009;670.01;98.1308;-0.0305176;0.0305176;-0.00762939;-0.00762939;-0.00209427;-0.00201035;670.029;670.01;600.005;-0.0015564;0.17923;46.6697
17.65;0;1;0.599915;-1.19153;-0.366577;-0.323914;0.0664978;-0.0563812;0.000476837;-0.0676155;-0.00440216;669.99;600.009;670.01;98.7838;0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.00149536;-0.179199;46.6697
17.66;0;1;0.653198;-0.977295;-0.11084;-0.411438;-0.0181274;-0.0187988;0.0511169;-0.038002;-0.00538254;669.99;599.991;669.99;98.6557;0.0305176;0.0305176;0.00762939;0.00762939;0.00209427;-0.00201035;670.01;670.01;600.005;-0.0015564;-0.055603;46.6514
17.67;0;1;0.54657;-0.870178;-0.31543;-0.253845;-0.0302429;0.00268555;0.0415611;0.0291176;0.0229912;670.01;599.991;670.01;98.5946;0.0305176;0.0305176;0.00762939;-0.00762939;0.00209427;-0.000671387;670.029;669.99;600.005;-0.0015564;-0.055603;46.6697
17.68;0;1;0.599915;-0.763123;-0.31543;-0.218872;0.0423279;-0.0402832;0.0453835;0.0824203;-0.00929642;669.99;599.973;670.01;98.8266;-0.0915527;-0.0305176;-0.00762939;-0.00762939;0.00209427;-0.000671387;670.01;669.99;600.005;-0.00161743;-0.15448;46.6789
17.69;0;1;0.466553;-0.789856;-0.11084;-0.218872;-0.0302429;-0.0456543;0.0329628;0.0113487;-0.0151634;670.01;599.973;670.01;99.9863;-0.0305176;0.0305176;-0.00762939;0.0228882;-0.00209427;-0.00201035;670.01;669.99;599.995;-0.00149536;-0.117401;46.6697
17.7;0;1;0.333252;-0.950562;-0.127869;-0.183838;-0.0181274;-0.0402832;0.00429916;-0.00740433;-0.0229912;670.01;599.991;670.01;98.7106;-0.0915527;-0.0305176;-0.0228882;-0.00762939;0.00069809;-0.000671387;670.01;670.01;600.005;-0.00149536;-0.0308838;46.6697
17.71;0;1;0.199951;-1.03088;0.0596924;-0.236328;0.0423279;-0.0510101;-0.0492077;-0.0547829;-0.0210342;670.01;599.991;670.029;98.8937;-0.0915527;0.0915527;0.00762939;0.00762939;0.00069809;-0.00201035;670.01;669.99;599.986;-0.00149536;0.241028;46.6606
17.72;0;1;0.0933228;-1.16473;0.31543;-0.253845;0.0302124;-0.0671234;0.0434723;-0.0291214;-0.0151634;670.01;600.009;669.99;99.6445;-0.0305176;0.0305176;0.00762939;-0.00762939;0.00069809;-0.00201035;670.029;669.99;599.995;-0.0015564;0.0556335;46.6606
17.73;0;1;-0.17334;-1.27185;0.33252;-0.236328;0.0302124;-0.0510101;0.126598;-0.0705757;-0.0034256;669.99;599.991;670.029;99.5834;0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.000671387;670.029;669.99;600.005;-0.00143433;-0.055603;46.6697
17.74;0;1;-0.279968;-1.45923;0.366638;-0.253845;0.0544128;-0.0778656;0.0988884;0.0439224;-0.0161438;669.99;599.973;669.99;99.4675;0.0305176;0.0305176;0.00762939;0.0228882;0.00069809;-0.000671387;670.029;669.99;600.005;-0.0015564;-0.14212;46.6606
17.75;0;1;-0.493286;-1.61993;0.383667;-0.271362;0.0664978;-0.0939789;0.0472946;-0.0459023;-0.0181007;669.971;599.991;669.99;99.4064;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.01;669.99;599.995;-0.0015564;-0.0185242;46.6789
