Time;[0.0];[0.1];[1:0];[1:1];[1:2];[1:3];[1:4];[1:5];[1:6];[1:7];[1:8];[1:9];[1:10];[1:11];[1:15];[2:0];[2:1];[2:2];[2:3];[2:4];[2:5];[2:6];[2:7];[2:8];[2:13];[2:14];[2:15]
0.04;0;1;64.0586;62.7472;39.5151;40.5353;27.7434;12.3489;-2.25918;2.27768;2.18311;670.01;600.009;670.01;98.9425;-0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.029;669.99;600.014;-0.0015564;0.142151;46.6697
0.05;0;1;30.7828;30.162;18.9178;19.528;12.9437;5.75423;-1.04193;1.10602;1.03555;669.99;599.973;670.01;98.9425;0.0305176;0.0305176;-0.0228882;-0.00762939;-0.00209427;-0.00201035;670.029;669.99;599.995;-0.0015564;-0.327515;46.6606
0.06;0;1;-0.386658;-0.656006;-0.417725;-0.148804;-0.707336;-0.276566;-0.0654507;-0.0172768;-0.0591888;669.971;599.973;670.01;98.9425;-0.0915527;0.0305176;0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.0015564;0.0556335;46.6697
0.07;0;1;3.45288;3.09247;2.10577;2.45959;1.00961;0.459152;1.01135;0.139671;0.077774;670.048;600.009;670.048;98.8815;0.0305176;0.0305176;0.00762939;0.00762939;0.00069809;-0.00201035;670.01;669.971;599.995;-0.00149536;-0.0185242;46.6606
0.08;0;1;2.17303;1.72699;1.3385;1.54926;0.489685;0.179901;0.800196;0.10611;0.0269012;669.971;599.991;669.99;98.9425;-0.0305176;0.0915527;-0.00762939;0.00762939;-0.00209427;-0.00201035;670.01;670.029;600.005;-0.00149536;-0.129761;46.6697
0.09;0;1;0.946533;0.602417;0.741699;0.884033;-0.0181274;0.0134277;0.593817;0.0389862;-0.0132065;670.029;599.991;670.029;98.9364;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.01;669.99;600.005;-0.0015564;-0.0432434;46.6606
0.1;0;1;-0.333313;-0.307922;-0.0596313;0.0787354;-0.247864;0.0617523;0.512604;-0.0241852;-0.0210342;670.029;600.009;669.99;98.9364;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.01;669.971;599.995;-0.0015564;-0.0926819;46.6606
0.11;0;1;-0.466614;-0.254395;-0.127869;0.0262451;-0.187408;0.0456543;0.410368;-0.00641632;-0.0210342;669.971;599.991;670.01;99.0097;-0.0915527;0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.01;669.971;600.005;-0.00149536;-0.0308838;46.6606
0.12;0;1;-0.493286;-0.147278;-0.09375;0.16626;-0.223694;0.0456543;0.246984;0.0143127;-0.0181007;669.99;599.991;669.99;98.9975;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.01;669.99;600.005;-0.00149536;-0.191559;46.6697
0.13;0;1;-0.386658;-0.0669556;-0.230164;0.183777;-0.235779;0.0778656;-0.041563;0.0172729;-0.0190773;670.01;599.991;670.01;98.9486;0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.01;670.01;600.005;-0.00149536;0.228668;46.6697
0.14;0;1;-0.279968;0.120483;-0.247192;0.201294;-0.235779;0.0563812;0.0578041;-0.0261574;-0.0239677;669.99;599.991;670.01;98.9486;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.00201035;670.029;670.01;600.005;-0.00143433;-0.253357;46.6789
0.15;0;1;-0.226685;0.254333;-0.29834;0.306335;-0.235779;0.0563812;0.0635376;-0.0133286;-0.0259247;669.99;599.991;670.01;98.9425;-0.0915527;0.0915527;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;669.99;599.995;-0.00149536;0.15451;46.6606
0.16;0;1;-0.279968;0.307861;-0.213135;0.306335;-0.272064;0.09935;0.0750027;-0.0162888;-0.0141869;669.99;599.991;670.01;98.9547;0.0305176;0.0305176;-0.0228882;0.00762939;0.00069809;-0.000671387;670.048;669.99;599.986;-0.00149536;-0.0185242;46.6789
0.17;0;1;-0.226685;0.548889;-0.366577;0.463867;-0.247864;0.0617523;0.0272293;0.000492096;0.0709267;669.971;599.991;669.971;99.0097;-0.0305176;0.0305176;0.00762939;-0.00762939;0.00209427;-0.00201035;670.048;670.01;600.005;-0.00161743;0.0803528;46.6606
0.18;0;1;-0.279968;0.468567;-0.417725;0.358826;-0.199524;0.0349121;0.00525475;0.0152969;0.01614;669.99;599.991;670.01;98.9425;-0.0305176;0.0305176;-0.00762939;0.0228882;0.00069809;-0.000671387;670.01;669.99;600.005;-0.00149536;-0.055603;46.6606
0.19;0;1;-0.359985;0.4953;-0.366577;0.481384;-0.235779;0.0617523;-0.0463409;0.0133247;-0.000488281;669.99;599.991;670.01;98.9486;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.01;669.99;600.014;-0.00161743;-0.302795;46.6606
0.2;0;1;-0.493286;0.441772;-0.434753;0.411377;-0.211609;0.0241699;-0.0406075;-0.0646553;-0.0063591;670.029;600.009;670.029;98.9425;0.0305176;0.0915527;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.048;669.99;600.005;-0.00149536;0.142151;46.6606
0.21;0;1;-0.546631;0.414978;-0.29834;0.428894;-0.163239;0.0241699;-0.0386963;-0.0172768;-0.010273;669.99;599.954;670.01;98.9303;-0.0305176;0.0305176;-0.0228882;0.00762939;0.00209427;-0.00201035;670.029;669.99;600.005;-0.0015564;-0.15448;46.6606
0.22;0;1;-0.679932;0.307861;-0.144897;0.481384;-0.199524;0.0134277;-0.013855;-0.0103645;-0.00146866;670.01;599.991;670.01;99.0097;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.029;670.01;600.005;-0.00161743;0.0309143;46.6606
0.23;0;1;-0.759949;0.307861;-0.213135;0.39386;-0.163239;0.0456543;0.0492058;-0.0656433;0.0063591;669.99;599.973;670.01;98.9975;0.0305176;0.0915527;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.01;669.99;599.995;-0.0015564;-0.0308838;46.6606
0.24;0;1;-0.919922;0.200806;-0.29834;0.463867;-0.187408;0.029541;0.0845566;0.0172729;-0.000488281;670.01;600.009;670.029;98.9486;-0.0305176;0.0915527;-0.0228882;-0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.00149536;-0.278076;46.6789
0.25;0;1;-0.946594;0.200806;-0.349548;0.481384;-0.163239;0.0563812;0.00621033;-0.019249;-0.0151634;670.029;600.027;670.029;99.0097;0.0305176;-0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.029;669.971;600.005;-0.00149536;0.129791;46.6697
0.26;0;1;-1.0799;0.093689;-0.247192;0.463867;-0.163239;0.0456543;-0.0702267;-0.0291214;-0.0151634;669.971;599.973;669.971;98.9486;-0.0915527;0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.029;669.99;600.005;-0.00149536;-0.129761;46.6789
0.27;0;1;-0.999878;0.254333;-0.332458;0.428894;-0.151154;0.0241699;-0.090292;-0.0281334;-0.0161438;670.067;600.009;670.067;98.9425;-0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.01;669.99;600.005;-0.00161743;-0.0432434;46.6514
0.28;0;1;-1.02655;0.147217;-0.332458;0.498901;-0.139038;0.0456543;-0.0425186;-0.00839233;-0.0034256;670.01;600.009;670.029;98.9364;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.01;670.01;599.995;-0.00167847;0.0432739;46.6697
0.29;0;1;-0.946594;0.281128;-0.451843;0.533936;-0.126953;0.0456543;0.0568485;-0.00148392;-0.0112534;670.01;600.009;670.029;98.9303;-0.0305176;-0.0305176;-0.0228882;0.00762939;0.00209427;-0.000671387;670.01;669.99;599.995;-0.00143433;-0.117401;46.6697
0.3;0;1;-0.813232;0.254333;-0.468872;0.603943;-0.139038;0.0456543;0.000476837;0.0478706;0.0689697;670.029;599.991;670.01;98.9303;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.01;669.99;599.986;-0.0015564;-0.0308838;46.6606
0.31;0;1;-0.626587;0.307861;-0.400696;0.533936;-0.139038;0.0402832;-0.0511189;0.0646515;0.0601654;670.048;600.027;670.029;99.0036;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;669.971;670.01;599.995;-0.00161743;0.253387;46.6697
0.32;0;1;-0.546631;0.334656;-0.485901;0.516418;-0.102783;0.0456543;-0.0482521;0.035038;-0.0171204;669.952;599.936;669.933;98.9975;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.01;669.99;599.995;-0.0015564;-0.0308838;46.6789
0.33;0;1;-0.253357;0.36145;-0.52002;0.62146;-0.0906982;0.0349121;-0.0472965;-0.0123405;-0.010273;670.01;599.991;670.01;99.0036;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.029;670.01;600.005;-0.0015564;-0.0926819;46.6697
0.34;0;1;-0.279968;0.36145;-0.468872;0.638916;-0.139038;0.0510254;-0.131376;0.0212212;-0.00831604;670.048;600.046;670.048;98.9425;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.029;669.99;600.005;-0.00149536;-0.179199;46.6606
0.35;0;1;-0.0667114;0.441772;-0.383606;0.568909;-0.126953;0.029541;-0.0664043;-0.00938034;-0.0151634;670.01;600.009;670.029;98.9486;0.0305176;-0.0305176;-0.0228882;-0.00762939;-0.00209427;-0.00201035;670.048;669.99;599.995;-0.00149536;-0.0679626;46.6606
0.36;0;1;-0.0933228;0.36145;-0.400696;0.743958;-0.126953;0.0402832;-0.090292;-0.0291214;-0.0141869;669.952;599.936;669.952;99.0036;0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.029;669.99;600.014;-0.00149536;0.105072;46.6514
0.37;0;1;0.039978;0.36145;-0.349548;0.586426;-0.151154;0.0349121;-0.0243645;-0.00543213;-0.0132065;670.029;599.991;670.048;98.9364;-0.0305176;-0.0305176;-0.0228882;-0.00762939;0.00209427;0.000667572;670.01;669.99;599.995;-0.0015564;-0.129761;46.6697
0.38;0;1;-0.119995;0.334656;-0.332458;0.831543;-0.139038;0.0187988;-0.074049;0.0399742;0.00537872;669.99;600.009;670.01;98.9975;-0.0305176;0.0915527;-0.00762939;-0.00762939;0.00069809;0.000667572;670.01;669.99;600.005;-0.00143433;0.0556335;46.6606
0.39;0;1;-0.200012;0.254333;-0.247192;0.778992;-0.151154;0.00268555;-0.0539837;0.0113487;0.128647;670.029;600.027;670.029;99.0036;0.0305176;-0.0305176;-0.0228882;-0.00762939;-0.00209427;-0.000671387;670.029;669.99;599.995;-0.00143433;-0.0185242;46.6789
0.4;0;1;-0.359985;0.120483;-0.247192;0.884033;-0.151154;0.0402832;-0.0272312;0.0231934;-0.00929642;669.971;600.009;669.99;98.9425;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.01;670.01;599.995;-0.0015564;0.191589;46.6697
0.41;0;1;-0.466614;0.120483;-0.264282;0.919067;-0.175323;0.0241699;-0.057806;0.0547829;-0.0200577;669.99;599.991;669.99;99.0646;0.0305176;0.0305176;-0.0228882;0.00762939;-0.00209427;-0.000671387;670.01;669.99;599.995;-0.00143433;0.216309;46.6514
0.42;0;1;-0.706604;-0.0134277;-0.264282;0.989075;-0.259979;0.0349121;-0.0281868;0.0547829;-0.0190773;670.01;599.973;670.01;98.9914;-0.0305176;0.0915527;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.01;669.99;599.995;-0.0015564;-0.0803223;46.6697
0.43;0;1;-0.813232;-0.0401611;-0.247192;1.00659;-0.235779;0.0187988;-0.0635395;-0.00839233;-0.00733948;670.01;600.009;670.029;98.9853;-0.0915527;0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.01;669.99;600.005;-0.00167847;-0.191559;46.6697
0.44;0;1;-1.02655;-0.120483;-0.179016;0.989075;-0.272064;0.0724945;-0.0205441;-0.00938034;0.01614;669.99;599.991;669.971;98.8876;-0.0305176;0.0915527;0.00762939;0.00762939;0.00069809;-0.00201035;670.029;670.01;600.005;-0.00143433;-0.00616455;46.6697
0.45;0;1;-1.02655;-0.09375;-0.230164;1.00659;-0.223694;0.0134277;-0.00907707;0.00740051;0.0464706;670.01;599.991;669.99;98.9425;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;669.99;600.005;-0.0015564;0.203949;46.6606
0.46;0;1;-1.0799;-0.09375;-0.349548;0.848999;-0.247864;0.0724945;-0.0148106;0.0557671;0.0249443;669.971;599.991;670.01;98.9425;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.01;670.01;599.995;-0.0015564;-0.0432434;46.6697
0.47;0;1;-1.18652;-0.174072;-0.29834;0.831543;-0.296234;0.0563812;-0.00143433;0.0814323;0.00733566;670.048;600.009;670.029;98.9914;-0.0305176;0.0305176;-0.0228882;-0.00762939;0.00069809;-0.000671387;670.029;669.971;600.005;-0.0015564;-0.265717;46.6606
0.48;0;1;-1.31989;-0.0134277;-0.281311;0.814026;-0.296234;0.0456543;-0.0463409;0.0468864;0.000488281;670.048;600.009;670.048;98.9303;-0.0305176;0.0915527;-0.00762939;-0.00762939;0.00209427;-0.000671387;670.029;670.01;599.995;-0.0015564;0.191589;46.6606
0.49;0;1;-1.2132;0.0133667;-0.366577;0.67395;-0.320435;0.0563812;-0.0759602;-0.0143127;0.0063591;670.029;599.991;670.029;99.0036;-0.0305176;0.0305176;0.00762939;0.00762939;-0.00209427;0.000667572;670.029;669.99;600.005;-0.0015564;-0.117401;46.6606
0.5;0;1;-1.26654;0.093689;-0.468872;0.638916;-0.296234;0.0456543;0.0511169;-0.0518227;0.010273;669.99;599.973;670.029;98.9547;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.048;669.99;600.005;-0.00143433;-0.117401;46.688
0.51;0;1;-1.18652;0.147217;-0.52002;0.411377;-0.33252;0.0241699;0.0100307;0.0192451;0.0210342;670.029;600.027;670.048;98.9975;0.0305176;-0.0305176;0.0228882;0.00762939;0.00069809;-0.00201035;670.029;669.99;599.995;-0.0015564;-0.0308838;46.6606
0.52;0;1;-1.15985;0.200806;-0.400696;0.376343;-0.308319;0.0349121;-0.0625839;0.0597153;0.00733566;670.01;599.973;670.029;98.9425;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;670.01;599.995;-0.00137329;-0.265717;46.6606
0.53;0;1;-1.05322;0.334656;-0.485901;0.183777;-0.296234;0.00268555;-0.0788269;0.0992012;-0.010273;670.01;599.991;670.029;98.9425;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00209427;0.000667572;670.01;669.971;600.005;-0.0015564;-0.00616455;46.6606
0.54;0;1;-0.999878;0.200806;-0.52002;0.0612183;-0.259979;0.00805664;-0.0587616;-0.00246811;-0.0190773;670.048;600.046;670.087;98.9486;0.0305176;0.0305176;-0.0228882;0.00762939;0.00069809;-0.000671387;670.029;669.99;599.995;-0.0015564;-0.203918;46.6606
0.55;0;1;-0.813232;0.281128;-0.588257;-0.0612793;-0.284149;0.00805664;0.15144;-0.0557709;-0.0200577;669.99;599.991;670.01;98.9547;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.029;669.971;599.995;-0.00161743;0.15451;46.6606
0.56;0;1;-0.813232;0.227539;-0.485901;-0.0437622;-0.272064;-0.0349121;0.0778694;0.0320778;-0.0151634;669.99;599.991;669.99;98.9425;-0.0305176;0.0305176;-0.0228882;0.00762939;-0.00209427;-0.000671387;670.048;670.01;599.995;-0.00143433;-0.129761;46.6789
0.57;0;1;-0.626587;0.281128;-0.383606;-0.183838;-0.223694;-0.0241699;-0.074049;0.137695;-0.00929642;670.048;600.046;670.048;98.9364;-0.0305176;-0.0305176;0.00762939;-0.00762939;0.00069809;0.000667572;670.01;670.01;600.005;-0.00149536;0.0803528;46.6606
0.58;0;1;-0.573303;0.0401611;-0.31543;-0.131348;-0.211609;-0.0134277;-0.0539837;0.037014;0.00831604;669.99;599.991;670.01;98.9303;0.0305176;0.0305176;-0.0228882;0.00762939;0.00209427;-0.000671387;670.029;669.99;600.005;-0.0015564;-0.0308838;46.6789
0.59;0;1;-0.546631;0.0668945;-0.332458;-0.253845;-0.187408;0.00268555;-0.00907707;0.0143127;-0.00733948;670.01;599.991;669.99;99.0036;0.0305176;0.0305176;0.00762939;-0.00762939;0.00069809;-0.000671387;670.01;670.01;600.005;-0.0015564;-0.240997;46.6514
0.6;0;1;-0.519958;0.0133667;-0.179016;-0.113831;-0.199524;0.00268555;-0.0310535;-0.038002;-0.00733948;670.048;599.991;670.029;98.9364;-0.0915527;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.048;670.029;599.995;-0.00149536;0.0185547;46.6697
0.61;0;1;-0.519958;-0.147278;-0.213135;-0.0437622;-0.199524;0.0187988;0.00143242;0.0103645;-0.00538254;670.029;600.046;670.029;98.9364;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.01;669.99;600.005;-0.0015564;-0.117401;46.6697
0.62;0;1;-0.466614;-0.120483;-0.09375;-0.0963135;-0.199524;-0.00805664;-0.0501633;0.0488586;-0.00146866;670.067;600.046;670.067;98.9792;0.0305176;0.0305176;0.00762939;-0.00762939;0.00209427;-0.000671387;670.01;669.99;600.005;-0.00149536;-0.15448;46.6789
0.63;0;1;-0.439941;-0.200806;-0.0767212;-0.0612793;-0.211609;0.00805664;-0.0482521;0.0202332;-0.00733948;670.029;600.009;670.048;98.9486;0.0305176;0.0915527;-0.00762939;-0.00762939;0.00069809;0.000667572;670.01;669.99;600.005;-0.00161743;-0.055603;46.6422
0.64;0;1;-0.546631;-0.334717;-0.11084;0.0787354;-0.247864;0.0241699;0.00143242;-0.00740433;-0.0190773;670.029;600.009;670.029;98.9425;-0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.01;669.99;599.995;-0.0015564;0.129791;46.6697
0.65;0;1;-0.519958;-0.254395;-0.0767212;0.0437622;-0.187408;0.00805664;0.0253181;0.000492096;-0.0171204;670.048;600.009;670.067;99.0097;0.0305176;0.0305176;0.00762939;0.00762939;0.00069809;-0.000671387;670.01;669.971;600.005;-0.00161743;-0.129761;46.6606
0.66;0;1;-0.493286;-0.147278;-0.09375;0.11377;-0.223694;0.0134277;-0.000478745;0.0172729;-0.0210342;669.971;599.991;669.99;98.9425;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.01;669.99;599.995;-0.00161743;0.0803528;46.6697
0.67;0;1;-0.41333;-0.0134277;-0.144897;0.201294;-0.235779;0.029541;-0.0558949;0.0567551;-0.0181007;670.01;600.009;670.029;98.9914;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.01;669.99;600.005;-0.0015564;-0.0185242;46.6697
0.68;0;1;-0.306641;0.120483;-0.213135;0.271301;-0.272064;0.0402832;-0.0530281;-0.018261;-0.0239677;669.99;599.991;670.029;98.9425;-0.0915527;0.0305176;-0.038147;-0.00762939;0.00209427;0.000667572;670.029;670.01;599.986;-0.00149536;0.191589;46.6789
0.69;0;1;-0.146667;0.281128;-0.383606;0.306335;-0.223694;0.029541;-0.0597172;-0.03899;-0.0229912;670.029;600.009;670.048;98.9364;0.0915527;0.0305176;-0.0228882;-0.00762939;0.00209427;-0.000671387;670.029;669.99;600.005;-0.0015564;0.203949;46.6514
0.7;0;1;-0.253357;0.307861;-0.281311;0.428894;-0.247864;0.029541;-0.0167217;-0.0330696;-0.0122299;670.048;600.046;670.087;99.0036;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00069809;-0.000671387;670.029;669.99;599.995;-0.0015564;-0.14212;46.6697
0.71;0;1;-0.17334;0.441772;-0.502991;0.463867;-0.284149;0.0456543;0.0425167;-0.00543213;0.00537872;670.067;600.046;670.087;98.9425;-0.0305176;0.0305176;0.00762939;0.00762939;-0.00209427;-0.000671387;670.029;670.01;600.005;-0.00149536;0.00619507;46.6514
0.72;0;1;-0.226685;0.414978;-0.571167;0.39386;-0.223694;0.00268555;0.023407;0.0498466;0.0953865;669.99;599.991;670.01;98.9364;-0.0305176;-0.0305176;-0.0228882;-0.00762939;0.00069809;-0.00201035;669.971;669.99;599.995;-0.00161743;-0.0185242;46.6697
0.73;0;1;-0.226685;0.441772;-0.485901;0.463867;-0.259979;0.029541;-0.0205441;0.0468864;-0.000488281;670.029;599.991;670.048;98.9425;-0.0915527;0.0305176;0.00762939;-0.0228882;0.00069809;-0.000671387;670.029;670.01;599.995;-0.0015564;0.228668;46.6514
0.74;0;1;-0.359985;0.468567;-0.468872;0.39386;-0.223694;-0.00268555;-0.0148106;-0.03899;-0.00831604;669.99;600.009;670.01;98.9486;-0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.01;669.99;600.005;-0.0015564;-0.0308838;46.6697
0.75;0;1;-0.439941;0.281128;-0.332458;0.44635;-0.187408;0.00805664;-0.0597172;-0.021225;-0.0034256;670.029;600.027;670.029;98.9425;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.00201035;670.029;669.99;600.005;-0.0015564;-0.228638;46.6514
0.76;0;1;-0.599976;0.281128;-0.29834;0.516418;-0.199524;0.00805664;-0.074049;-0.0231972;0.00342178;670.029;600.009;670.029;98.9425;-0.0305176;-0.0305176;-0.00762939;-0.00762939;-0.00209427;-0.00201035;670.029;670.01;599.995;-0.00149536;0.216309;46.6514
0.77;0;1;-0.653259;0.227539;-0.281311;0.428894;-0.187408;0.0134277;-0.00238991;-0.0824203;0.00440216;670.067;600.046;670.087;98.9975;0.0305176;-0.0305176;-0.0228882;0.00762939;-0.00209427;-0.00201035;670.029;669.99;599.995;-0.00149536;-0.105042;46.6514
0.78;0;1;-0.839905;0.200806;-0.349548;0.39386;-0.187408;0.00805664;0.0664043;-0.0488625;0.00244522;669.971;600.009;670.01;99.0036;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.000671387;670.029;669.99;599.995;-0.0015564;-0.129761;46.6514
0.79;0;1;-0.813232;0.200806;-0.451843;0.428894;-0.151154;0.0187988;-0.0463409;-0.0310936;-0.00538254;670.01;599.991;670.01;98.9975;-0.0305176;0.0305176;-0.00762939;-0.00762939;0.00209427;-0.000671387;670.01;669.99;599.995;-0.00161743;-0.0308838;46.6697
0.8;0;1;-0.946594;0.0668945;-0.29834;0.44635;-0.151154;0.029541;-0.0348759;0.0034523;-0.00733948;670.029;600.009;670.029;98.9914;-0.0305176;0.0305176;-0.0228882;0.00762939;0.00069809;-0.000671387;670.01;669.99;599.995;-0.00149536;-0.253357;46.6697
0.81;0;1;-1.02655;0.093689;-0.468872;0.376343;-0.151154;0.0402832;-0.0234089;-0.041954;-0.0112534;670.067;600.009;670.029;98.9425;-0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.01;669.971;599.995;-0.00149536;0.191589;46.6606
0.82;0;1;-0.946594;0.174011;-0.485901;0.44635;-0.151154;0.0349121;-0.0759602;0.00641632;-0.0181007;670.067;600.046;670.067;98.8876;-0.0305176;-0.0305176;0.00762939;0.00762939;-0.00209427;-0.00201035;670.01;669.99;599.995;-0.00149536;-0.0926819;46.6606
0.83;0;1;-0.866577;0.174011;-0.52002;0.498901;-0.114868;0.029541;0.0195866;-0.0241852;-0.0181007;670.029;600.027;670.048;98.8876;-0.0305176;0.0915527;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.01;670.01;599.995;-0.00149536;-0.14212;46.6422
0.84;0;1;-0.786621;0.254333;-0.588257;0.498901;-0.126953;0.0187988;0.0329628;0.0301056;-0.0171204;670.01;600.009;670.01;98.9486;-0.0305176;-0.0305176;-0.00762939;-0.00762939;0.00069809;-0.00201035;670.01;669.99;599.995;-0.00161743;-0.0185242;46.6606
0.85;0;1;-0.679932;0.334656;-0.571167;0.516418;-0.139038;0.0402832;-0.0845585;0.00641632;0.190281;669.99;600.009;670.029;98.9975;0.0305176;0.0305176;-0.00762939;0.00762939;0.00209427;-0.000671387;670.01;669.99;600.005;-0.00161743;-0.179199;46.6514
0.86;0;1;-0.466614;0.522095;-0.639404;0.428894;-0.126953;0.0241699;-0.0262756;0.0814323;-0.0171204;669.99;599.991;670.01;98.9425;-0.0305176;0.0305176;0.00762939;0.00762939;0.00069809;-0.00201035;670.029;669.99;599.995;-0.0015564;-0.0185242;46.6606
0.87;0;1;-0.359985;0.441772;-0.537048;0.568909;-0.114868;0.0134277;-0.0625839;-0.0251732;-0.00929642;670.048;600.009;670.048;98.9364;-0.0305176;-0.0305176;-0.00762939;0.00762939;0.00069809;-0.00201035;670.029;670.01;600.005;-0.00161743;-0.055603;46.6697
0.88;0;1;-0.279968;0.468567;-0.622314;0.498901;-0.114868;0.0187988;-0.074049;0.00838852;-0.0122299;670.029;600.027;670.067;98.9425;-0.0915527;0.0305176;-0.00762939;-0.00762939;-0.00209427;-0.000671387;670.01;669.99;600.014;-0.00149536;0.228668;46.6697
0.89;0;1;-0.0400391;0.522095;-0.571167;0.533936;-0.114868;-0.00805664;-0.0778713;0.00838852;-0.0132065;670.048;600.009;670.029;98.9425;0.0305176;0.0305176;-0.00762939;0.00762939;0.00069809;-0.000671387;670.01;670.029;600.005;-0.00149536;-0.0803223;46.6514
