Time;[0.0];[0.1];[1:0];[1:1];[1:2];[1:3];[1:4];[1:5];[1:6];[1:7];[1:8];[1:9];[1:10];[1:11];[1:15];[2:0];[2:1];[2:2];[2:3];[2:4];[2:5];[2:6];[2:7];[2:8];[2:13];[2:14];[2:15]
0.05;0;1;-0.357544;-0.973389;0.281372;-0.779053;-0.0480042;-0.0832367;0.0176754;0.0458984;-0.00733948;669.99;599.991;670.01;102.525;0.213623;-1.86157;241.07;-282.101;-0.0137138;0.130642;670.01;670.01;669.99;-0.0015564;-0.191559;46.6514
0.06;0;1;-0.251587;-1.05334;0.451843;-0.726501;-0.0358887;-0.0724945;0.0167198;0.0824203;-0.0239677;669.99;599.973;670.01;102.806;0.152588;-2.04468;241.085;-282.132;-0.0111046;0.133408;670.048;669.99;669.99;-0.00167847;0.00619507;46.6514
0.07;0;1;-0.278076;-1.16003;0.622375;-0.691528;-0.0480042;-0.0563812;-0.0262756;-0.0172768;-0.0229912;669.99;599.991;670.01;102.69;0.152588;-1.86157;241.115;-282.086;-0.0124092;0.134789;670.01;669.971;669.99;-0.00149536;-0.278076;46.6606
0.08;0;1;-0.331055;-1.26672;0.571228;-0.726501;-0.0238037;-0.0778656;0.0310516;0.0143127;-0.0112534;669.99;599.991;669.99;102.69;0.274658;-1.80054;241.085;-282.132;-0.0111046;0.132027;670.048;669.99;670.01;-0.00161743;0.142151;46.6514
0.09;0;1;-0.304565;-1.21338;0.622375;-0.604004;0.000396729;-0.0617523;-0.0186329;0.00246811;0.00342178;670.029;600.009;669.99;102.69;0.213623;-1.80054;241.115;-282.086;-0.0137138;0.132027;670.029;670.01;670.01;-0.00161743;-0.0432434;46.6514
0.1;0;1;-0.331055;-1.29333;0.690552;-0.674011;-0.0600891;-0.029541;-0.0243645;0.0241814;-0.0132065;670.01;599.954;669.99;102.8;0.274658;-1.7395;241.1;-282.132;-0.0137138;0.134789;670.029;669.99;670.01;-0.0017395;0.191589;46.6514
0.11;0;1;-0.46344;-1.18671;0.656494;-0.516479;-0.0116882;-0.0832367;0.0272293;0.0340538;-0.0376663;670.01;600.009;670.01;102.696;0.335693;-1.92261;241.085;-282.101;-0.0124092;0.133408;670.01;669.99;670.01;-0.0015564;-0.0432434;46.6422
0.12;0;1;-0.542908;-1.21338;0.622375;-0.498962;0.0366821;-0.0886078;0.0654488;0.0133247;-0.0366859;669.971;599.973;670.01;102.696;0.213623;-1.86157;241.085;-282.116;-0.0124092;0.130642;670.01;669.971;669.99;-0.00167847;-0.0185242;46.6606
0.13;0;1;-0.436951;-1.02667;0.485962;-0.428894;0.0366821;-0.0617523;0.0310516;0.0123367;-0.0278816;670.01;600.009;670.01;102.58;0.274658;-1.86157;241.1;-282.071;-0.0137138;0.134789;670.029;669.971;670.01;-0.0017395;-0.0432434;46.6697
0.14;0;1;-0.542908;-0.973389;0.366638;-0.34137;0.0608826;-0.0563812;-0.030098;0.0113487;-0.0259247;670.01;599.991;669.99;102.574;0.274658;-1.80054;241.054;-282.086;-0.0150223;0.130642;670.048;669.99;670.01;-0.00167847;0.228668;46.6514
0.15;0;1;-0.46344;-0.786682;0.213135;-0.358887;0.0487976;-0.110092;-0.0386963;-0.0133286;-0.0269051;669.99;600.009;669.971;102.458;0.213623;-1.86157;241.085;-282.116;-0.0150223;0.129261;670.029;670.01;669.99;-0.00167847;0.0185547;46.6606
0.16;0;1;-0.542908;-0.733337;-0.00848389;-0.358887;0.072998;-0.0778656;0.0205421;-0.00444412;0.0327721;669.99;599.991;670.01;102.464;0.213623;-1.92261;241.085;-282.101;-0.0124092;0.133408;670.01;669.99;670.01;-0.00161743;-0.0926819;46.6514
0.17;0;1;-0.46344;-0.573364;-0.230164;-0.288879;0.0245972;-0.0510101;0.128508;-0.0281334;-0.0171204;669.99;600.009;670.01;102.403;0.213623;-1.80054;241.115;-282.101;-0.0124092;0.132027;670.029;669.99;669.99;-0.00167847;-0.15448;46.6514
0.18;0;1;-0.622375;-0.466675;-0.485901;-0.218872;0.097168;-0.0563812;0.169594;0.038002;0.0122299;670.029;599.991;669.99;102.458;0.213623;-1.86157;241.07;-282.116;-0.0124092;0.133408;670.048;669.99;669.99;-0.00161743;-0.0308838;46.6606
0.19;0;1;-0.516418;-0.333374;-0.605286;-0.236328;0.109283;-0.0886078;0.0664043;0.0271416;-0.0249481;670.01;599.991;669.99;102.281;0.152588;-1.80054;241.07;-282.116;-0.0150223;0.132027;670.029;669.99;669.99;-0.00167847;-0.302795;46.6514
0.2;0;1;-0.622375;-0.386719;-0.775818;-0.183838;0.145569;-0.0778656;0.062582;0.0271416;0.0180969;669.99;599.973;670.01;102.293;0.213623;-1.92261;241.085;-282.101;-0.0124092;0.133408;670.01;670.01;669.99;-0.00161743;0.0679932;46.6697
0.21;0;1;-0.622375;-0.280029;-0.946289;-0.148804;0.133484;-0.0671234;0.00907516;-0.0143127;-0.00929642;670.01;599.991;670.029;102.232;0.213623;-1.92261;241.115;-282.101;-0.0137138;0.132027;670.029;669.99;670.01;-0.0015564;-0.14212;46.6514
0.22;0;1;-0.78125;-0.360046;-0.963318;-0.113831;0.169769;-0.0778656;0.002388;-0.0133286;-0.0181007;669.971;599.991;669.99;102.232;0.152588;-1.80054;241.054;-282.132;-0.0137138;0.127876;670.029;670.01;670.01;-0.00161743;0.0185547;46.6606
0.23;0;1;-0.78125;-0.440002;-0.997437;-0.131348;0.157654;-0.0832367;0.0539818;-0.0449142;-0.0161438;670.01;599.991;670.01;102.135;0.213623;-1.92261;241.1;-282.086;-0.0137138;0.129261;670.029;669.99;669.99;-0.00161743;-0.339874;46.6514
0.24;0;1;-0.940186;-0.413391;-1.03156;-0.00878906;0.145569;-0.0939789;0.116087;0.0241814;-0.0210342;669.99;599.991;669.99;102.068;0.152588;-1.86157;241.039;-282.116;-0.0137138;0.130642;670.01;670.01;670.01;-0.00167847;0.0679932;46.6514
0.25;0;1;-0.993103;-0.440002;-1.11682;0.00872803;0.133484;-0.110092;0.129463;-0.000495911;-0.0327759;670.01;599.973;670.01;101.903;0.152588;-2.04468;241.1;-282.101;-0.0137138;0.134789;670.01;670.01;670.01;-0.00161743;-0.0432434;46.6606
0.26;0;1;-1.07257;-0.413391;-1.0827;0.0612183;0.133484;-0.104721;0.0931568;0.0222092;-0.0278816;670.01;599.954;669.971;101.823;0.213623;-1.92261;241.07;-282.116;-0.0150223;0.127876;670.01;669.99;670.01;-0.0015564;0.228668;46.6514
0.27;0;1;-1.07257;-0.360046;-0.997437;0.11377;0.097168;-0.09935;0.0530262;-0.00345612;-0.0112534;670.01;599.991;669.99;101.659;0.152588;-1.92261;241.085;-282.101;-0.0163269;0.133408;670.029;669.99;670.01;-0.00161743;-0.0432434;46.6606
0.28;0;1;-1.12555;-0.333374;-1.03156;0.11377;0.109283;-0.115463;0.0864677;0.0123367;0.0386429;669.971;599.973;669.99;101.701;0.152588;-1.86157;241.07;-282.116;-0.0150223;0.129261;670.029;669.99;669.99;-0.0015564;-0.290436;46.6606
0.29;0;1;-0.966675;-0.280029;-0.92926;0.218811;0.109283;-0.110092;0.099844;0.0301056;-0.0337524;670.029;600.009;670.01;101.482;0.213623;-1.92261;241.1;-282.071;-0.0124092;0.132027;670.01;669.99;670.01;-0.00167847;-0.0926819;46.6606
0.3;0;1;-1.04608;-0.253357;-0.809875;0.16626;0.109283;-0.0886078;0.0310516;0.00246811;-0.0239677;669.99;599.973;670.01;101.415;0.152588;-1.92261;241.07;-282.101;-0.0137138;0.132027;670.029;670.01;670.01;-0.00161743;-0.0308838;46.6697
0.31;0;1;-0.860718;-0.17334;-0.724609;0.183777;0.085083;-0.104721;0.0262737;0.0123367;-0.0249481;669.99;600.027;670.01;101.317;0.213623;-1.86157;241.131;-282.071;-0.01894;0.133408;670.029;669.971;670.01;-0.00167847;-0.16684;46.6514
0.32;0;1;-0.913696;-0.17334;-0.656433;0.288818;0.072998;-0.0886078;0.0119419;-0.018261;-0.0308189;669.99;599.991;670.01;101.353;0.213623;-1.92261;241.1;-282.116;-0.0150223;0.134789;670.029;669.99;669.971;-0.00167847;-0.0679626;46.6606
0.33;0;1;-0.622375;-0.0933838;-0.639404;0.0962524;0.085083;-0.0939789;0.0300961;0.00937653;-0.0317955;670.01;599.991;670.01;101.073;0.152588;-1.92261;241.07;-282.101;-0.0137138;0.132027;670.01;670.029;669.99;-0.00167847;0.0309143;46.6606
0.34;0;1;-0.648865;-0.17334;-0.571167;0.288818;0.133484;-0.131577;0.00334358;0.000492096;-0.0327759;669.99;599.991;670.01;100.975;0.274658;-1.92261;241.054;-282.116;-0.0163269;0.133408;670.029;670.01;669.99;-0.00167847;-0.055603;46.6514
0.35;0;1;-0.489929;-0.17334;-0.434753;0.236328;0.085083;-0.0832367;-0.0243645;-0.019249;-0.0229912;670.01;599.991;670.01;100.908;0.152588;-1.86157;241.085;-282.086;-0.0150223;0.132027;670.029;669.99;669.99;-0.00161743;0.203949;46.6514
0.36;0;1;-0.436951;-0.280029;-0.52002;0.376343;0.109283;-0.0724945;-0.000478745;0.037014;-0.0337524;669.971;599.973;670.01;100.963;0.274658;-1.80054;241.07;-282.116;-0.0176353;0.134789;670.01;669.971;670.01;-0.00161743;-0.105042;46.6606
0.37;0;1;-0.357544;-0.226685;-0.468872;0.428894;0.109283;-0.104721;-0.0511189;-0.00641632;-0.0327759;669.99;599.991;669.99;100.731;0.213623;-1.86157;241.07;-282.101;-0.0124092;0.132027;670.029;670.01;670.01;-0.00167847;-0.055603;46.6606
0.38;0;1;-0.384033;-0.413391;-0.537048;0.516418;0.097168;-0.110092;-0.0243645;-0.00246811;0.00146484;670.01;599.991;670.01;100.78;0.213623;-1.7395;241.085;-282.147;-0.0150223;0.136173;670.029;669.99;670.01;-0.00167847;-0.0926819;46.6697
0.39;0;1;-0.357544;-0.546692;-0.554138;0.481384;0.0487976;-0.0510101;-0.0243645;0.0152969;-0.0249481;670.01;599.991;670.01;100.554;0.274658;-1.86157;241.1;-282.055;-0.0163269;0.134789;670.029;669.971;669.99;-0.00167847;-0.0432434;46.6514
0.4;0;1;-0.542908;-0.600037;-0.537048;0.551392;0.109283;-0.0939789;-0.0119438;-0.020237;-0.028862;669.971;599.973;669.99;100.554;0.213623;-1.86157;241.07;-282.101;-0.0163269;0.133408;670.029;669.99;669.99;-0.00161743;-0.105042;46.6697
0.41;0;1;-0.542908;-0.706665;-0.588257;0.586426;0.181854;-0.0886078;0.0262737;0.0162849;-0.0337524;669.99;600.009;669.99;100.389;0.274658;-1.92261;241.085;-282.086;-0.0137138;0.130642;670.029;669.99;669.99;-0.00167847;-0.0432434;46.6606
0.42;0;1;-0.648865;-0.786682;-0.758728;0.603943;0.109283;-0.0832367;0.0539818;0.00246811;-0.0229912;670.029;599.991;669.99;100.572;0.152588;-1.86157;241.085;-282.116;-0.0137138;0.133408;670.01;670.01;669.99;-0.00161743;-0.055603;46.6514
0.43;0;1;-0.701782;-0.813354;-0.537048;0.551392;0.085083;-0.0778656;0.0501614;0.00246811;0.00342178;669.99;600.009;670.01;100.45;0.274658;-1.86157;241.07;-282.071;-0.0124092;0.132027;669.971;670.01;670.01;-0.00161743;0.203949;46.6514
0.44;0;1;-0.834229;-0.946716;-0.690552;0.603943;0.121368;-0.0832367;0.0406055;0.0152969;0.0112495;669.971;599.973;670.01;100.261;0.213623;-1.80054;241.07;-282.101;-0.0124092;0.130642;669.971;670.01;669.99;-0.00161743;-0.228638;46.6422
0.45;0;1;-0.887207;-0.946716;-0.707581;0.411377;0.097168;-0.0563812;-0.00812149;0.00838852;-0.0161438;669.99;599.991;670.01;100.279;0.213623;-1.7395;241.115;-282.101;-0.0150223;0.130642;670.029;669.99;669.971;-0.0017395;-0.117401;46.6514
0.46;0;1;-0.993103;-0.973389;-0.690552;0.358826;0.085083;-0.0886078;-0.0243645;0.018261;-0.0200577;670.029;599.973;669.99;100.163;0.213623;-1.7395;241.085;-282.101;-0.0137138;0.130642;670.029;669.99;670.01;-0.00167847;-0.055603;46.6514
0.47;0;1;-0.993103;-0.946716;-0.656433;0.253784;0.085083;-0.0778656;-0.0291424;-0.0310936;-0.0298386;670.01;599.991;670.01;100.157;0.213623;-1.80054;241.1;-282.101;-0.0150223;0.134789;670.01;669.971;669.99;-0.00167847;0.17923;46.6514
0.48;0;1;-1.01959;-0.946716;-0.588257;0.0437622;0.0366821;-0.0617523;-0.0310535;-0.0143127;-0.0210342;669.99;599.973;669.99;100.157;0.274658;-1.80054;241.085;-282.101;-0.0163269;0.136173;670.01;669.99;670.029;-0.0017395;-0.055603;46.6606
0.49;0;1;-0.940186;-0.866699;-0.52002;-0.0437622;0.072998;-0.0724945;0.0539818;-0.0222092;-0.0337524;669.99;600.009;670.01;100.102;0.274658;-1.7395;241.1;-282.071;-0.0137138;0.133408;670.029;669.99;669.99;-0.00161743;-0.0926819;46.6514
0.5;0;1;-0.940186;-0.840027;-0.451843;-0.201355;0.0487976;-0.0939789;0.0329628;0.0103645;-0.0151634;669.99;599.973;669.99;99.9863;0.152588;-1.86157;241.1;-282.101;-0.0124092;0.136173;670.029;669.971;669.99;-0.00167847;-0.0432434;46.6606
0.51;0;1;-0.807739;-0.866699;-0.366577;-0.358887;0.0245972;-0.0671234;0.0109863;-0.00148392;-0.0327759;670.01;599.991;669.99;99.8703;0.274658;-1.86157;241.085;-282.101;-0.0163269;0.132027;670.01;670.029;670.01;-0.00161743;-0.0926819;46.6422
0.52;0;1;-0.807739;-0.786682;-0.179016;-0.446411;0.0125122;-0.115463;-0.0176773;0.0330658;-0.0327759;669.99;599.991;670.01;99.8154;0.274658;-1.80054;241.085;-282.116;-0.0111046;0.132027;670.01;669.99;669.99;-0.00167847;0.0556335;46.6606
0.53;0;1;-0.701782;-0.893372;-0.0426025;-0.498962;-0.0238037;-0.09935;0.126598;-0.038002;-0.0494041;670.01;600.009;669.99;99.7604;0.152588;-1.80054;241.1;-282.055;-0.0124092;0.130642;670.048;669.99;670.029;-0.00167847;-0.105042;46.6331
0.54;0;1;-0.542908;-1;0.00854492;-0.604004;-0.0842896;-0.0939789;0.099844;-0.00246811;-0.0308189;669.99;599.991;670.01;99.8093;0.274658;-1.80054;241.1;-282.116;-0.0137138;0.132027;670.01;669.971;670.01;-0.00167847;-0.0926819;46.6514
0.55;0;1;-0.46344;-0.973389;0.144958;-0.656494;-0.0116882;-0.0671234;-0.0186329;0.0014801;-0.0327759;670.029;599.991;669.99;99.8154;0.213623;-1.80054;241.1;-282.086;-0.0137138;0.134789;670.01;670.029;670.01;-0.00161743;-0.0432434;46.6514
0.56;0;1;-0.489929;-1.05334;0.298401;-0.691528;-0.0116882;-0.104721;-0.0262756;-0.0172768;0.00831604;669.99;599.973;669.99;99.7543;0.335693;-1.86157;241.054;-282.116;-0.0150223;0.133408;670.01;670.01;670.01;-0.0015564;-0.327515;46.6514
0.57;0;1;-0.304565;-1.16003;0.434814;-0.674011;-0.0238037;-0.0724945;0.0702248;0.00444031;-0.0269051;669.99;600.009;670.01;99.6323;0.213623;-1.86157;241.115;-282.071;-0.0137138;0.133408;670.01;670.01;669.971;-0.00167847;0.142151;46.6606
0.58;0;1;-0.410522;-1.21338;0.520081;-0.62146;-0.0358887;-0.0456543;-0.0176773;0.0034523;-0.0210342;669.971;599.973;669.99;99.7482;0.213623;-1.86157;241.07;-282.071;-0.0124092;0.133408;670.048;670.01;670.01;-0.00167847;-0.129761;46.6422
0.59;0;1;-0.251587;-1.32001;0.520081;-0.656494;0.000396729;-0.0671234;0.0377388;0.0133247;-0.0435371;670.01;600.009;670.01;99.6445;0.152588;-1.80054;241.115;-282.055;-0.0111046;0.132027;670.029;669.99;670.01;-0.00167847;-0.0432434;46.6514
0.6;0;1;-0.331055;-1.37335;0.690552;-0.604004;0.0125122;-0.0671234;-0.0310535;0.0241814;-0.0239677;669.99;599.973;670.01;99.6323;0.274658;-1.7395;241.07;-282.071;-0.0150223;0.133408;670.048;669.99;669.99;-0.00161743;0.0185547;46.6606
0.61;0;1;-0.331055;-1.29333;0.690552;-0.586487;-0.0600891;-0.0187988;-0.00907707;0.00542831;-0.028862;670.01;600.009;669.99;99.5163;0.213623;-1.92261;241.115;-282.086;-0.0163269;0.132027;670.029;669.971;670.01;-0.0015564;-0.216278;46.6514
0.62;0;1;-0.410522;-1.24005;0.707642;-0.498962;-0.0116882;-0.0886078;0.0195866;-0.00246811;-0.0249481;670.01;599.991;670.01;99.6323;0.213623;-1.80054;241.07;-282.116;-0.0150223;0.133408;670.029;669.99;669.99;-0.00167847;-0.055603;46.6606
0.63;0;1;-0.410522;-1.21338;0.639404;-0.463928;0.0608826;-0.0886078;0.0205421;-0.0123405;-0.0405998;669.99;600.009;670.01;99.5773;0.213623;-1.80054;241.1;-282.055;-0.0137138;0.133408;670.029;670.01;669.971;-0.00161743;0.15451;46.6514
0.64;0;1;-0.542908;-1.10669;0.468933;-0.358887;0.0125122;-0.0617523;0.0176754;-0.00148392;-0.0308189;669.99;599.973;670.01;99.6323;0.152588;-1.86157;241.085;-282.132;-0.0163269;0.133408;670.029;669.99;669.99;-0.00167847;-0.0308838;46.6697
0.65;0;1;-0.595886;-1.02667;0.434814;-0.34137;0.0487976;-0.0617523;-0.0186329;0.0340538;-0.0347328;670.01;600.027;670.029;99.5895;0.213623;-1.86157;241.085;-282.071;-0.0124092;0.132027;670.029;669.99;669.99;-0.00167847;0.142151;46.6514
0.66;0;1;-0.648865;-0.946716;0.230225;-0.253845;0.085083;-0.0832367;0.00429916;0.0202332;-0.0190773;669.99;599.991;670.01;99.7055;0.274658;-1.80054;241.085;-282.116;-0.0137138;0.132027;670.029;669.99;670.01;-0.00161743;-0.191559;46.6606
0.67;0;1;-0.542908;-0.866699;0.0255737;-0.271362;0.0608826;-0.0456543;0.0358295;-0.00543213;0.00440216;670.01;600.009;669.99;99.5651;0.274658;-1.80054;241.1;-282.071;-0.0137138;0.127876;670.01;670.01;669.99;-0.00161743;-0.0432434;46.6422
0.68;0;1;-0.728271;-0.680054;-0.127869;-0.236328;0.0608826;-0.0724945;0.1008;-0.0143127;-0.00244522;669.99;599.954;669.99;99.6323;0.213623;-1.92261;241.07;-282.116;-0.0150223;0.130642;670.01;669.971;670.01;-0.0017395;0.0803528;46.6514
0.69;0;1;-0.542908;-0.573364;-0.383606;-0.166321;0.0608826;-0.0671234;0.0769138;0.0212212;0.0171204;669.99;600.009;669.99;99.5956;0.213623;-1.86157;241.07;-282.086;-0.0137138;0.133408;670.029;669.99;670.01;-0.00167847;-0.14212;46.6606
0.7;0;1;-0.622375;-0.493347;-0.537048;-0.218872;0.109283;-0.0832367;0.067358;0.00740051;-0.0210342;669.99;599.973;670.01;99.7543;0.152588;-1.86157;241.085;-282.116;-0.0137138;0.132027;670.01;669.99;669.971;-0.00167847;0.15451;46.6606
0.71;0;1;-0.622375;-0.413391;-0.673462;-0.148804;0.133484;-0.0724945;0.0214977;0.0439224;-0.028862;670.01;599.991;669.99;99.5224;0.213623;-1.92261;241.1;-282.071;-0.0137138;0.130642;670.01;670.01;669.99;-0.0017395;-0.0308838;46.6514
0.72;0;1;-0.754761;-0.493347;-0.861023;-0.131348;0.121368;-0.0563812;0.067358;0.018261;-0.0151634;669.971;599.973;669.99;99.6872;0.152588;-1.86157;241.085;-282.101;-0.0163269;0.130642;670.01;669.99;670.01;-0.00167847;0.142151;46.6514
0.73;0;1;-0.728271;-0.466675;-0.946289;-0.148804;0.097168;-0.0724945;0.0578041;-0.000495911;-0.0132065;670.01;600.009;669.99;99.5163;0.213623;-1.80054;241.1;-282.055;-0.0124092;0.130642;670.01;670.01;670.01;-0.0017395;0.191589;46.6514
0.74;0;1;-0.887207;-0.493347;-0.980408;-0.0787964;0.169769;-0.110092;0.0549374;0.0222092;-0.00538254;669.99;599.973;669.99;99.5773;0.213623;-1.80054;241.085;-282.116;-0.0137138;0.132027;670.01;670.01;670.01;-0.00167847;-0.0926819;46.6514
0.75;0;1;-0.834229;-0.52002;-1.06567;-0.0612793;0.169769;-0.09935;0.0769138;-0.00444412;0.0337524;669.99;599.991;669.99;99.5285;0.152588;-1.86157;241.1;-282.116;-0.0124092;0.133408;670.029;669.99;669.99;-0.0015564;0.0309143;46.6514
0.76;0;1;-0.940186;-0.52002;-1.09973;-0.0263062;0.109283;-0.0778656;0.111311;0.0725479;-0.0132065;669.99;599.973;670.029;99.5163;0.213623;-1.80054;241.07;-282.116;-0.0124092;0.132027;670.029;669.99;670.01;-0.00161743;-0.0308838;46.6422
0.77;0;1;-0.993103;-0.466675;-1.03156;0.0437622;0.157654;-0.0939789;0.1094;0.0429382;-0.0269051;669.99;600.009;670.01;99.4736;0.213623;-1.92261;241.085;-282.086;-0.0150223;0.132027;670.048;670.01;669.99;-0.00161743;0.129791;46.6606
0.78;0;1;-1.09906;-0.466675;-0.963318;0.0612183;0.157654;-0.110092;0.0415611;0.0133247;-0.0200577;670.01;599.973;670.029;99.5163;0.213623;-1.86157;241.054;-282.116;-0.0137138;0.132027;670.029;669.99;670.01;-0.00167847;-0.0679626;46.6606
0.79;0;1;-0.993103;-0.386719;-0.980408;0.11377;0.109283;-0.0939789;0.0281849;-0.0113525;-0.0229912;670.01;600.009;670.029;99.5163;0.213623;-1.86157;241.1;-282.101;-0.0124092;0.132027;670.01;669.99;670.01;-0.0015564;-0.339874;46.6422
0.8;0;1;-1.09906;-0.440002;-0.963318;0.0962524;0.109283;-0.09935;0.11322;-0.021225;0.0269012;669.971;599.973;670.01;99.5773;0.213623;-1.7395;241.085;-282.132;-0.0137138;0.130642;670.01;669.99;670.029;-0.00167847;0.117432;46.6606
0.81;0;1;-0.940186;-0.360046;-0.861023;0.16626;0.121368;-0.0778656;0.131374;0.0873566;-0.00244522;669.99;600.009;670.01;99.5773;0.213623;-1.92261;241.1;-282.086;-0.0150223;0.133408;670.01;669.99;669.99;-0.00161743;-0.315155;46.6514
0.82;0;1;-1.07257;-0.333374;-0.809875;0.148804;0.097168;-0.0886078;0.118954;0.0310898;0.0630989;670.01;599.991;669.971;99.6933;0.213623;-1.80054;241.1;-282.101;-0.0176353;0.132027;670.029;669.99;670.01;-0.0017395;-0.179199;46.6606
0.83;0;1;-0.807739;-0.226685;-0.724609;0.0612183;0.0608826;-0.0832367;0.0444279;0.0399742;-0.0298386;669.99;599.991;669.99;99.5224;0.274658;-1.80054;241.115;-282.086;-0.0150223;0.134789;670.01;670.01;670.01;-0.00167847;-0.0926819;46.6514
0.84;0;1;-0.834229;-0.226685;-0.622314;0.16626;0.085083;-0.0724945;0.0119419;0.00444031;-0.00929642;670.01;599.991;669.99;99.5773;0.213623;-1.86157;241.085;-282.101;-0.0124092;0.133408;670.029;669.99;669.99;-0.0015564;-0.191559;46.6606
0.85;0;1;-0.622375;-0.253357;-0.537048;0.131287;0.097168;-0.0939789;0.0100307;0.00740051;0.0366859;669.99;600.009;670.01;99.5224;0.213623;-1.80054;241.085;-282.086;-0.0137138;0.133408;670.01;670.01;670.01;-0.00161743;-0.0185242;46.6422
0.86;0;1;-0.648865;-0.280029;-0.485901;0.183777;0.0608826;-0.131577;-0.0386963;-0.00444412;-0.0190773;670.01;599.973;669.99;99.6994;0.213623;-1.7395;241.085;-282.086;-0.0124092;0.133408;670.029;669.99;670.01;-0.00161743;0.105072;46.6606
0.87;0;1;-0.436951;-0.253357;-0.434753;0.148804;0.072998;-0.0778656;0.023407;-0.0103645;-0.0298386;669.99;599.991;670.01;99.6262;0.213623;-1.80054;241.1;-282.086;-0.0150223;0.133408;670.029;670.01;670.01;-0.00161743;-0.0308838;46.6514
0.88;0;1;-0.46344;-0.360046;-0.451843;0.253784;0.0366821;-0.0832367;0.0883789;0.0241814;-0.0220146;669.99;599.973;669.99;99.6506;0.213623;-1.80054;241.085;-282.116;-0.0137138;0.130642;670.01;669.99;669.99;-0.00167847;-0.339874;46.6606
0.89;0;1;-0.357544;-0.360046;-0.468872;0.271301;0.085083;-0.104721;-0.0109882;0.0330658;0.0122299;670.01;599.991;670.01;99.5163;0.213623;-1.80054;241.085;-282.101;-0.0111046;0.132027;670.01;669.99;670.01;-0.00161743;0.117432;46.6606
0.9;0;1;-0.516418;-0.466675;-0.485901;0.39386;0.0608826;-0.104721;-0.0253201;0.00542831;0.0474472;669.99;599.991;669.99;99.5163;0.213623;-1.86157;241.085;-282.101;-0.0163269;0.132027;669.971;669.99;670.01;-0.00167847;-0.179199;46.6606
0.91;0;1;-0.46344;-0.546692;-0.451843;0.39386;0.0245972;-0.0724945;0.000476837;0.0419502;-0.047451;670.01;600.009;670.01;99.6323;0.213623;-1.7395;241.085;-282.071;-0.0137138;0.133408;669.971;669.971;669.99;-0.00167847;0.0803528;46.6514
0.92;0;1;-0.595886;-0.573364;-0.468872;0.498901;0.085083;-0.0886078;0.0253181;0.00937653;-0.0415802;669.99;599.991;669.99;99.5773;0.213623;-1.92261;241.07;-282.116;-0.0124092;0.134789;670.01;670.01;670.01;-0.00161743;-0.0308838;46.6514
0.93;0;1;-0.569397;-0.706665;-0.537048;0.463867;0.121368;-0.0563812;0.0291405;0.0113487;-0.0396233;669.99;599.991;669.99;99.5834;0.213623;-1.80054;241.1;-282.101;-0.0150223;0.132027;670.01;669.99;669.99;-0.00161743;-0.216278;46.6514
