Time;[0.0];[0.1];[1:0];[1:1];[1:2];[1:3];[1:4];[1:5];[1:6];[1:7];[1:8];[1:9];[1:10];[1:11];[1:15];[2:0];[2:1];[2:2];[2:3];[2:4];[2:5];[2:6];[2:7];[2:8];[2:13];[2:14];[2:15]
0.05;0;1;0.251587;-0.0400391;13.5809;7.62384;0.206055;-0.367859;0.786821;0.532524;-0.0376663;669.99;728.093;670.029;99.2844;0.152588;-1.80054;241.1;-282.162;-0.0150223;0.132027;670.01;669.971;670.01;-0.0015564;-0.364594;46.6697
0.06;0;1;0.278076;-0.0400391;13.8878;7.60638;0.206055;-0.389343;0.740957;0.402233;-0.0386429;669.99;727.562;669.99;100.847;0.213623;-1.86157;241.146;-282.101;-0.0124092;0.132027;670.01;669.99;670.01;-0.00167847;0.0556335;46.6514
0.07;0;1;0.357544;-0.146667;13.9219;7.57135;0.206055;-0.362488;0.701784;0.361763;-0.0679932;670.01;727.251;670.01;99.2233;0.213623;-1.80054;241.1;-282.177;-0.0137138;0.132027;670.029;669.99;669.99;-0.00161743;-0.0432434;46.6514
0.08;0;1;0.331055;-0.226685;14.0242;7.48383;0.230255;-0.37323;0.697962;0.349918;-0.0689716;669.99;727.16;670.01;99.3515;0.213623;-1.92261;241.146;-282.132;-0.0124092;0.132027;670.01;669.99;670.01;-0.00167847;0.228668;46.6606
0.09;0;1;0.357544;-0.200012;14.1095;7.48383;0.181854;-0.367859;0.880453;0.442703;-0.0670147;669.99;727.196;670.01;99.4003;0.213623;-1.86157;241.1;-282.193;-0.0124092;0.127876;669.971;669.99;669.99;-0.00167847;-0.0308838;46.6606
0.1;0;1;0.331055;-0.253357;14.0754;7.55383;0.181854;-0.341019;0.852747;0.409142;-0.0728855;669.99;727.178;670.01;101.427;0.152588;-1.92261;241.146;-282.132;-0.0163269;0.129261;670.01;669.971;669.99;-0.0017395;-0.253357;46.6514
0.11;0;1;0.331055;-0.200012;14.1777;7.50134;0.206055;-0.346375;0.770578;0.411114;-0.0748425;669.99;727.196;669.99;99.7055;0.152588;-2.04468;241.1;-282.162;-0.0111046;0.132027;670.029;670.01;669.99;-0.00167847;-0.117401;46.6606
0.12;0;1;0.278076;-0.200012;14.0754;7.69391;0.169769;-0.308792;0.676941;0.357815;-0.0807114;669.99;727.178;670.01;99.8886;0.213623;-1.86157;241.161;-282.101;-0.0150223;0.129261;670.029;669.99;669.99;-0.00161743;-0.0308838;46.6606
0.13;0;1;0.225098;-0.200012;13.9902;7.76392;0.21814;-0.303421;0.785864;0.412102;-0.0777779;670.01;727.031;669.99;100.035;0.213623;-1.86157;241.085;-282.193;-0.0137138;0.133408;670.029;670.01;670.01;-0.00167847;0.117432;46.6606
0.14;0;1;0.172119;-0.146667;13.8196;7.83392;0.24234;-0.292679;0.808794;0.397297;-0.0865822;669.99;726.903;670.01;100.224;0.152588;-2.04468;241.146;-282.132;-0.0137138;0.127876;669.971;669.99;669.99;-0.00167847;0.00619507;46.6514
0.15;0;1;0.119202;-0.0133667;13.5639;7.85144;0.24234;-0.303421;0.740004;0.443687;-0.0787563;670.01;726.903;670.01;100.395;0.213623;-1.92261;241.115;-282.177;-0.0163269;0.130642;670.01;670.01;670.01;-0.00167847;0.105072;46.6606
0.16;0;1;0.145691;0.0133057;13.4275;7.95648;0.266541;-0.319534;0.629169;0.425922;-0.0816898;669.99;726.793;670.01;100.645;0.0915527;-1.80054;241.161;-282.116;-0.0150223;0.132027;670.01;669.99;669.99;-0.00161743;-0.0308838;46.6514
0.17;0;1;0.145691;0.119995;13.1205;8.06152;0.278625;-0.29805;0.688408;0.455532;-0.0758209;669.99;726.793;670.01;102.013;0.274658;-1.92261;241.07;-282.162;-0.0150223;0.132027;670.029;669.99;670.01;-0.00161743;-0.14212;46.6606
0.18;0;1;0.145691;0.199951;12.8818;8.18408;0.230255;-0.314163;0.761023;0.460468;-0.0640812;669.99;726.775;669.99;100.786;0.213623;-1.92261;241.146;-282.116;-0.0111046;0.132027;670.01;670.01;670.01;-0.00161743;-0.0308838;46.6514
0.19;0;1;0.119202;0.253296;12.6772;8.06152;0.266541;-0.287308;0.772486;0.433819;-0.0631027;670.01;726.812;669.99;101.482;0.152588;-1.92261;241.115;-282.147;-0.0150223;0.136173;670.01;670.01;669.99;-0.00167847;0.216309;46.6606
0.2;0;1;0.0397339;0.333313;12.575;8.13153;0.290741;-0.324905;0.724714;0.369659;-0.055275;669.99;726.793;669.971;101.353;0.152588;-1.86157;241.146;-282.132;-0.0111046;0.132027;670.01;669.99;669.99;-0.0015564;0.0432739;46.6514
0.21;0;1;0.119202;0.41333;12.5238;8.13153;0.339111;-0.303421;0.712294;0.41013;-0.0523415;669.99;725.145;669.99;100.792;0.274658;-1.92261;241.1;-282.193;-0.00979614;0.130642;670.048;669.99;670.01;-0.0017395;-0.0679626;46.6606
0.22;0;1;0.0662231;0.440002;12.4897;8.23657;0.314941;-0.29805;0.731401;0.448624;-0.0572319;670.01;724.047;669.99;100.951;0.213623;-1.86157;241.192;-282.101;-0.0124092;0.130642;670.029;669.99;670.01;-0.00167847;0.0432739;46.6606
0.23;0;1;-0.0397339;0.359985;12.5238;8.18408;0.351227;-0.335648;0.713247;0.432831;-0.0611458;669.99;723.607;669.99;100.444;0.152588;-1.80054;241.085;-282.162;-0.0124092;0.132027;670.029;669.99;670.029;-0.00161743;-0.191559;46.6514
0.24;0;1;0.0397339;0.386658;12.592;8.28912;0.327026;-0.341019;0.74478;0.473301;-0.0611458;669.99;723.516;670.01;100.56;0.213623;-1.86157;241.176;-282.086;-0.0137138;0.137554;670.01;669.99;670.01;-0.0017395;-0.105042;46.6514
0.25;0;1;0.0132446;0.386658;12.6431;8.27161;0.351227;-0.346375;0.741915;0.433819;-0.0611458;669.99;723.516;670.01;100.56;0.152588;-1.92261;241.1;-282.177;-0.0124092;0.132027;669.971;669.99;669.99;-0.00161743;-0.0185242;46.6606
0.26;0;1;-0.14563;0.359985;12.7284;8.34161;0.387512;-0.362488;0.736181;0.477249;-0.0679932;669.99;723.497;670.01;100.395;0.213623;-1.92261;241.176;-282.086;-0.0137138;0.132027;670.029;670.01;670.01;-0.00161743;-0.203918;46.6514
0.27;0;1;-0.198608;0.386658;12.7284;8.48169;0.375427;-0.362488;0.661654;0.415062;-0.073864;669.99;723.461;669.99;100.163;0.152588;-1.86157;241.115;-282.162;-0.0124092;0.133408;670.029;669.971;669.99;-0.00161743;0.203949;46.6514
0.28;0;1;-0.225098;0.41333;12.6943;8.46417;0.375427;-0.367859;0.606237;0.465405;-0.0807114;669.99;723.461;669.99;99.9802;0.213623;-1.86157;241.161;-282.116;-0.0137138;0.134789;670.01;669.99;670.01;-0.00167847;-0.117401;46.6514
0.29;0;1;-0.225098;0.466614;12.6091;8.3941;0.399597;-0.378601;0.651144;0.530552;-0.0797329;669.99;722.71;669.99;99.8154;0.335693;-1.80054;241.115;-282.162;-0.00979614;0.132027;670.01;670.01;669.99;-0.00167847;-0.0926819;46.6606
0.3;0;1;-0.225098;0.493286;12.6602;8.49915;0.339111;-0.389343;0.747644;0.475277;-0.0699501;669.971;722.216;669.99;100.395;0.274658;-1.67847;241.176;-282.132;-0.0111046;0.130642;670.029;669.99;669.99;-0.00161743;-0.0308838;46.6422
0.31;0;1;-0.198608;0.493286;12.6091;8.3241;0.387512;-0.389343;0.794462;0.446651;-0.0797329;669.99;722.014;670.01;100.45;0.152588;-1.7395;241.115;-282.177;-0.0111046;0.132027;670.01;669.99;670.01;-0.00161743;0.203949;46.6514
0.32;0;1;-0.14563;0.573303;12.575;8.28912;0.339111;-0.367859;0.724714;0.34893;-0.0797329;669.99;721.978;669.99;100.731;0.274658;-1.86157;241.146;-282.116;-0.0137138;0.132027;670.01;669.99;670.01;-0.00167847;-0.0679626;46.6606
0.33;0;1;0.0132446;0.626648;12.4897;8.23657;0.327026;-0.389343;0.742868;0.363735;-0.0846252;669.99;721.849;670.01;99.5163;0.274658;-1.80054;241.115;-282.162;-0.0137138;0.130642;670.029;670.01;670.01;-0.00180054;-0.117401;46.6606
0.34;0;1;0.0132446;0.546631;12.4385;8.25409;0.339111;-0.389343;0.675032;0.387424;-0.0816898;669.99;721.868;669.99;101.262;0.213623;-1.92261;241.176;-282.116;-0.0137138;0.133408;670.029;670.01;670.01;-0.00161743;0.00619507;46.6422
0.35;0;1;0.251587;0.546631;12.6091;8.27161;0.266541;-0.362488;0.754335;0.422962;-0.0748425;670.029;721.868;669.99;101.201;0.274658;-1.92261;241.1;-282.147;-0.0124092;0.133408;670.01;669.99;669.971;-0.00161743;-0.290436;46.6606
0.36;0;1;0.251587;0.573303;12.4556;8.30658;0.278625;-0.362488;0.643501;0.390388;-0.0709286;669.99;721.831;670.01;101.134;0.274658;-1.80054;241.161;-282.116;-0.0124092;0.134789;669.971;669.99;669.99;-0.00167847;0.0432739;46.6422
0.37;0;1;0.304565;0.546631;12.4897;8.21906;0.266541;-0.378601;0.686497;0.400257;-0.0787563;670.01;721.63;670.01;101.079;0.213623;-1.86157;241.07;-282.177;-0.0124092;0.130642;669.971;670.01;669.99;-0.00167847;-0.0926819;46.6606
0.38;0;1;0.331055;0.466614;12.4727;8.42914;0.24234;-0.367859;0.743822;0.415062;-0.0914726;669.971;721.52;669.99;101.146;0.274658;-1.92261;241.161;-282.101;-0.0150223;0.132027;670.029;670.01;669.99;-0.00161743;-0.191559;46.6697
0.39;0;1;0.357544;0.41333;12.3533;8.3941;0.327026;-0.378601;0.657833;0.376568;-0.0846252;669.971;721.465;670.01;100.169;0.213623;-1.80054;241.1;-282.147;-0.0124092;0.133408;670.01;669.971;669.99;-0.0015564;-0.0432434;46.6697
0.4;0;1;0.384033;0.279968;12.4385;8.53418;0.314941;-0.37323;0.643501;0.411114;-0.0787563;669.99;721.538;669.99;100.285;0.152588;-1.80054;241.161;-282.101;-0.0111046;0.133408;670.01;669.99;669.99;-0.00161743;-0.00616455;46.6514
0.41;0;1;0.357544;0.226624;12.4385;8.60419;0.302826;-0.378601;0.630125;0.431843;-0.0679932;670.01;721.538;670.01;100.383;0.274658;-1.86157;241.115;-282.177;-0.0111046;0.134789;670.029;669.99;670.01;-0.00161743;-0.0432434;46.6697
0.42;0;1;0.119202;0.253296;12.4727;8.74426;0.314941;-0.405457;0.66452;0.493042;-0.0797329;670.01;721.52;669.99;101.085;0.335693;-1.86157;241.192;-282.071;-0.0124092;0.134789;670.029;669.99;669.99;-0.00167847;-0.228638;46.6606
0.43;0;1;0.0397339;0.173279;12.3703;8.83179;0.266541;-0.367859;0.669298;0.451584;-0.0767994;669.99;721.538;669.99;100.56;0.335693;-1.80054;241.115;-282.147;-0.0137138;0.134789;670.029;669.99;670.01;-0.00167847;0.203949;46.6606
0.44;0;1;-0.0397339;0.0933228;12.4556;8.91931;0.314941;-0.400085;0.633945;0.402233;-0.0670147;670.01;721.538;669.99;100.621;0.274658;-1.92261;241.176;-282.101;-0.0137138;0.133408;670.01;669.99;670.01;-0.00167847;-0.117401;46.6422
0.45;0;1;-0.119202;0.039978;12.4215;8.83179;0.327026;-0.378601;0.666431;0.404205;-0.0503845;669.99;721.392;670.029;100.444;0.213623;-1.80054;241.115;-282.162;-0.0124092;0.130642;670.029;669.971;670.01;-0.0015564;-0.105042;46.6789
0.46;0;1;-0.225098;0.0933228;12.592;8.97186;0.314941;-0.362488;0.684586;0.417038;-0.0425568;669.99;721.337;670.01;100.389;0.213623;-1.86157;241.161;-282.116;-0.0111046;0.132027;670.029;669.99;670.01;-0.00161743;-0.0432434;46.6606
0.47;0;1;-0.304565;0.0666504;12.5579;8.74426;0.339111;-0.389343;0.691273;0.427895;-0.0317955;670.01;721.3;669.99;99.9863;0.274658;-1.80054;241.115;-282.162;-0.0137138;0.134789;670.029;669.99;669.99;-0.0015564;-0.315155;46.6606
0.48;0;1;-0.410522;0.119995;12.6261;8.72675;0.302826;-0.341019;0.693186;0.41013;0.00146484;670.01;721.263;669.99;100.035;0.274658;-1.86157;241.176;-282.116;-0.0137138;0.129261;669.971;669.99;670.01;-0.00161743;-0.0308838;46.6606
0.49;0;1;-0.357544;0.146667;12.6772;8.56921;0.290741;-0.319534;0.629169;0.420986;-0.0386429;670.01;721.227;669.99;99.5773;0.274658;-1.92261;241.115;-282.147;-0.0137138;0.133408;670.048;669.99;670.01;-0.0015564;-0.191559;46.6606
0.5;0;1;-0.410522;0.0666504;12.8648;8.48169;0.290741;-0.341019;0.633945;0.492054;-0.047451;669.99;721.392;669.99;99.4675;0.213623;-1.86157;241.161;-282.086;-0.0150223;0.136173;670.01;669.99;670.01;-0.00161743;0.105072;46.6697
0.51;0;1;-0.357544;0.0666504;12.8818;8.28912;0.266541;-0.335648;0.712294;0.488106;-0.047451;670.01;722.033;669.99;99.3515;0.213623;-1.92261;241.1;-282.177;-0.0137138;0.133408;670.029;669.99;670.01;-0.0015564;-0.290436;46.6514
0.52;0;1;-0.410522;0.039978;13.0353;8.11401;0.24234;-0.330276;0.643501;0.509823;-0.0582104;669.99;722.326;670.01;99.5285;0.152588;-1.92261;241.161;-282.132;-0.0150223;0.130642;669.971;669.99;669.99;-0.00167847;0.0432739;46.6514
0.53;0;1;-0.304565;0.0933228;13.1035;7.95648;0.230255;-0.335648;0.592861;0.526604;-0.0542984;669.99;722.637;670.01;99.6994;0.213623;-1.86157;241.1;-282.162;-0.0111046;0.132027;670.01;670.01;670.029;-0.00167847;-0.0308838;46.6606
0.54;0;1;-0.198608;0.119995;13.1376;7.86896;0.266541;-0.357117;0.489672;0.558189;-0.053318;669.99;722.893;669.99;99.8154;0.213623;-1.92261;241.146;-282.132;-0.0150223;0.133408;670.01;670.01;670.01;-0.00167847;0.228668;46.6422
0.55;0;1;-0.14563;0.173279;13.1888;7.65887;0.21814;-0.378601;0.448587;0.560165;-0.00929642;670.01;722.985;669.99;100.859;0.213623;-1.86157;241.115;-282.177;-0.0137138;0.129261;670.01;669.99;670.01;-0.00161743;-0.0432434;46.6422
0.56;0;1;0.0927124;0.173279;13.3934;7.60638;0.206055;-0.37323;0.606237;0.609516;-0.0063591;669.971;723.131;670.01;99.8703;0.152588;-1.86157;241.161;-282.101;-0.00979614;0.130642;670.01;669.99;670.01;-0.00161743;0.241028;46.6422
0.57;0;1;0.251587;0.0933228;13.5468;7.50134;0.266541;-0.405457;0.70656;0.576942;-0.047451;669.99;723.113;670.01;100.975;0.213623;-1.86157;241.131;-282.177;-0.0137138;0.132027;670.01;669.971;670.01;-0.00161743;0.203949;46.6697
0.58;0;1;0.384033;0.0666504;13.6662;7.43127;0.181854;-0.37323;0.658789;0.488106;-0.0376663;669.99;723.131;669.971;101.085;0.274658;-1.86157;241.161;-282.101;-0.0124092;0.133408;670.029;670.01;669.99;-0.00161743;-0.0679626;46.6697
0.59;0;1;0.410522;0.0666504;13.9561;7.46631;0.21814;-0.367859;0.635857;0.414078;-0.0611458;670.029;723.113;670.01;101.146;0.213623;-2.04468;241.115;-282.177;-0.0137138;0.132027;670.01;669.99;669.99;-0.00167847;-0.15448;46.6606
