Time;[0.0];[0.1];[1:0];[1:1];[1:2];[1:3];[1:4];[1:5];[1:6];[1:7];[1:8];[1:9];[1:10];[1:11];[1:15];[2:0];[2:1];[2:2];[2:3];[2:4];[2:5];[2:6];[2:7];[2:8];[2:13];[2:14];[2:15]
time;0.0;0.1;F3.6;F3.5;F3.4;F3.3;F3.2;F3.1;Mo;Mm;Mu;P1;P2;P3;Drehzahl;F Antrieb;F Abtrieb;FS Antrieb;FS Abtrieb;Mo;Mu;P1;P2;P3;Geschwindigkeit;Strom;Walzspalt
sec;;;kN;kN;kN;kN;kN;kN;kNm;kNm;kNm;°C;°C;°C;u/min;kN;kN;kN;kN;kNm;kNm;°C;°C;°C;m/s;A;mm

LicenseId;V77468_1
LicenseContainer;130-1791363898 (DAQ-001391)
LicenseCustomer;TU Bergakademie Freiberg

2.03;0;1;11.9044;67.1866;2.15692;-0.0612793;0.0608826;-0.0671234;-0.0214996;3.07918;2.77499;669.99;599.973;669.99;97.0993;0.213623;-1.86157;240.871;-282.238;-0.0137138;0.134789;670.029;669.99;669.99;-0.00161743;0.00619507;46.6514
2.04;0;1;11.9573;67.2133;2.07166;-0.0437622;0.0366821;-0.0724945;-0.0157661;3.0545;2.65564;669.933;599.954;670.01;97.1054;0.213623;-1.80054;241.222;-281.857;-0.0150223;0.133408;670.029;669.99;669.99;-0.00161743;-0.191559;46.6514
2.05;0;1;11.9573;67.3199;1.9353;-0.0437622;0.072998;-0.0349121;-0.28425;3.14137;2.75249;670.01;599.973;670.01;96.4095;0.274658;-1.86157;240.871;-282.208;-0.0137138;0.130642;670.029;670.01;669.99;-0.0017395;0.129791;46.6606
2.06;0;1;12.0897;67.1866;1.74774;-0.0437622;0.0608826;-0.0510101;-0.308136;3.0703;2.68206;670.163;600.156;670.01;96.4034;0.213623;-1.86157;241.237;-281.872;-0.0163269;0.130642;670.01;669.99;670.01;-0.00167847;-0.129761;46.6606
2.07;0;1;12.1427;66.92;1.52606;-0.00878906;0.072998;-0.0349121;-0.335844;2.87979;2.57542;669.971;599.936;670.01;96.4645;0.152588;-1.80054;240.841;-282.238;-0.0137138;0.132027;670.01;669.99;670.01;-0.00167847;0.0803528;46.6606
2.08;0;1;12.1162;64.2;1.23621;0.0262451;0.097168;-0.0402832;-0.329157;2.66856;2.49813;670.163;600.119;669.99;96.5865;0.274658;-1.80054;241.253;-281.827;-0.0150223;0.132027;670.029;670.01;670.029;-0.0015564;-0.0308838;46.6514
2.09;0;1;11.1893;47.8533;0.861084;-0.00878906;0.0487976;-0.0456543;0.212589;1.76045;1.79081;669.971;599.954;669.99;96.6964;0.213623;-1.86157;240.871;-282.254;-0.0163269;0.130642;670.01;669.971;670.01;-0.00180054;-0.15448;46.6422
2.1;0;1;3.69446;8.35999;0.451843;0.0962524;0.0608826;-0.0187988;0.565153;0.404205;0.676506;670.029;600.027;670.01;96.5865;0.335693;-1.80054;241.237;-281.872;-0.0111046;0.132027;670.029;669.99;669.99;-0.0015564;0.00619507;46.6514
2.11;0;1;0.331055;1.39996;0.31543;0.0612183;0.0608826;-0.0349121;-0.0721378;-0.111046;-0.0513611;670.029;600.027;669.99;97.026;0.274658;-1.92261;240.856;-282.254;-0.0137138;0.130642;670.029;669.99;670.01;-0.0017395;-0.290436;46.6422
2.12;0;1;0.172119;1.47998;0.12793;0.131287;0.157654;-0.0671234;-0.317692;0.0034523;-0.0396233;669.952;599.954;669.99;96.6903;0.274658;-1.80054;241.237;-281.857;-0.0163269;0.133408;670.029;669.971;669.99;-0.00161743;0.142151;46.6514
2.13;0;1;0.0662231;1.47998;-0.0255737;0.0962524;0.121368;-0.0563812;-0.324379;-0.11697;-0.0513611;670.048;600.027;669.971;96.9344;0.274658;-1.80054;240.856;-282.223;-0.0150223;0.132027;670.029;670.01;670.01;-0.00161743;-0.0308838;46.6514
2.14;0;1;-0.0662231;1.45331;-0.127869;0.218811;0.169769;-0.0671234;-0.313869;-0.096241;-0.0562553;669.933;599.936;669.99;97.38;0.213623;-1.80054;241.207;-281.842;-0.0137138;0.134789;670.01;669.971;670.01;-0.00161743;0.0556335;46.6422
2.15;0;1;-0.172119;1.39996;-0.179016;0.288818;0.145569;-0.0778656;-0.313869;-0.096241;-0.094408;670.048;600.046;669.99;97.5021;0.335693;-1.86157;240.871;-282.223;-0.0124092;0.130642;670.029;669.99;669.99;-0.00161743;-0.16684;46.6514
2.16;0;1;-0.119202;1.37329;-0.127869;0.306335;0.121368;-0.0617523;-0.27183;-0.0547829;-0.0807114;670.029;599.991;669.99;97.8439;0.335693;-1.7395;241.237;-281.842;-0.0137138;0.136173;670.029;670.01;669.99;-0.0017395;-0.055603;46.6331
2.17;0;1;-0.331055;1.29333;-0.0767212;0.39386;0.157654;-0.0832367;0.480118;-0.0577469;-0.073864;670.048;600.027;670.01;98.2406;0.213623;-1.80054;240.856;-282.269;-0.0137138;0.132027;670.029;670.01;669.99;-0.0015564;-0.0185242;46.6789
2.18;0;1;-0.331055;1.29333;-0.0255737;0.498901;0.169769;-0.104721;0.177237;0.276875;-0.0748425;670.106;600.082;670.01;98.5946;0.213623;-1.7395;241.237;-281.827;-0.0150223;0.136173;670.01;669.99;669.99;-0.00161743;0.216309;46.6422
2.19;0;1;-0.46344;1.29333;-0.00848389;0.428894;0.169769;-0.0886078;0.196346;0.0646515;-0.0885391;670.029;599.991;669.99;98.9486;0.274658;-1.86157;240.887;-282.254;-0.0137138;0.132027;670.029;669.99;670.01;-0.00149536;0.15451;46.6697
2.2;0;1;-0.384033;1.37329;0.0596924;0.551392;0.145569;-0.126205;-0.162907;-0.0350418;-0.073864;670.125;600.119;669.99;98.5946;0.213623;-1.80054;241.222;-281.857;-0.0176353;0.134789;670.029;669.99;670.01;-0.00167847;-0.0803223;46.6422
2.21;0;1;-0.384033;1.37329;0.144958;0.586426;0.230255;-0.110092;-0.222145;-0.11697;-0.0758209;669.99;600.009;669.99;98.6618;0.274658;-1.80054;240.902;-282.238;-0.0111046;0.130642;670.01;670.01;669.99;-0.00161743;-0.203918;46.6789
2.22;0;1;-0.251587;1.37329;0.179077;0.568909;0.109283;-0.0832367;-0.166729;-0.103149;-0.0709286;669.971;599.936;670.01;99.0463;0.274658;-1.86157;241.207;-281.872;-0.0150223;0.133408;670.029;669.99;669.99;-0.00167847;-0.0432434;46.6422
2.23;0;1;-0.172119;1.39996;0.33252;0.638916;0.133484;-0.0724945;0.00716591;-0.11993;-0.0523415;670.01;599.991;670.01;99.1745;0.274658;-1.80054;240.856;-282.254;-0.0150223;0.130642;670.01;669.99;670.01;-0.00149536;-0.129761;46.6606
2.24;0;1;0.0397339;1.45331;0.434814;0.533936;0.145569;-0.104721;0.375973;-0.0528107;-0.047451;669.952;599.936;669.971;99.6384;0.274658;-1.80054;241.222;-281.872;-0.0150223;0.132027;670.01;670.01;669.99;-0.0017395;-0.0803223;46.6331
2.25;0;1;-0.0397339;1.37329;0.554138;0.533936;0.121368;-0.0832367;-0.0883808;0.256145;-0.0171204;670.01;600.009;670.01;99.7055;0.213623;-1.86157;240.887;-282.238;-0.0124092;0.129261;670.029;670.01;669.99;-0.00161743;0.203949;46.6514
2.26;0;1;0.251587;1.53333;0.673523;0.463867;0.085083;-0.0617523;-0.14953;-0.0992012;0.498451;669.952;599.918;670.01;100.084;0.213623;-1.86157;241.222;-281.857;-0.01894;0.134789;670.01;669.99;669.99;-0.00167847;-0.0432434;46.6514
2.27;0;1;0.145691;1.45331;0.826965;0.603943;0.097168;-0.09935;-0.145708;0.347942;0.628567;670.048;600.009;669.99;100.328;0.274658;-1.86157;240.887;-282.269;-0.0150223;0.134789;670.029;669.99;670.01;-0.00161743;0.16687;46.6697
2.28;0;1;0.410522;1.53333;0.758789;0.516418;0.109283;-0.0671234;0.0253181;0.139671;0.359531;669.933;599.936;670.01;100.45;0.152588;-1.80054;241.237;-281.872;-0.0176353;0.129261;670.029;670.01;669.99;-0.00161743;0.16687;46.6514
2.29;0;1;0.410522;1.47998;0.673523;0.62146;0.0487976;-0.0402832;0.138063;0.338074;-0.0435371;669.99;600.009;670.01;100.56;0.152588;-1.86157;240.887;-282.269;-0.0137138;0.132027;670.01;670.01;669.99;-0.00167847;-0.129761;46.6514
2.3;0;1;0.384033;1.37329;0.72467;0.708984;0.085083;-0.131577;-0.00907707;0.0982132;-0.0523415;670.01;599.991;670.01;100.102;0.152588;-1.86157;241.222;-281.872;-0.0176353;0.134789;670.029;669.99;670.01;-0.00149536;-0.00616455;46.6514
2.31;0;1;0.278076;1.18665;0.741699;0.691467;0.157654;-0.131577;-0.21068;-0.0646553;-0.0484276;669.99;599.991;669.99;100.432;0.152588;-1.80054;240.856;-282.269;-0.0150223;0.130642;670.01;669.971;669.99;-0.00161743;-0.0432434;46.6514
2.32;0;1;0.304565;1.1333;0.673523;0.778992;0.121368;-0.110092;-0.278517;-0.0222092;-0.0464706;669.952;599.973;670.029;100.615;0.213623;-1.86157;241.222;-281.888;-0.0150223;0.134789;670.01;670.01;669.99;-0.00167847;-0.16684;46.6514
2.33;0;1;-0.0397339;0.919983;0.673523;0.866516;0.169769;-0.115463;-0.250809;-0.0360298;-0.0396233;669.99;599.991;670.01;100.835;0.213623;-1.86157;240.826;-282.269;-0.0137138;0.132027;670.029;670.029;670.029;-0.00167847;-0.055603;46.6422
2.34;0;1;-0.119202;0.733276;0.554138;0.919067;0.109283;-0.0402832;-0.101757;-0.00839233;-0.0249481;669.99;599.954;669.99;101.073;0.274658;-1.86157;241.207;-281.872;-0.0176353;0.133408;670.029;669.99;670.01;-0.0015564;0.0556335;46.6606
2.35;0;1;-0.251587;0.573303;0.537109;0.884033;0.085083;-0.0671234;0.0100307;0.0192451;0.0484276;670.01;599.973;669.99;101.573;0.152588;-1.92261;240.871;-282.208;-0.0137138;0.129261;670.029;669.99;670.01;-0.0017395;-0.0308838;46.6514
2.36;0;1;-0.304565;0.440002;0.468933;0.90155;0.133484;-0.0617523;-0.041563;0.0972252;0.0679932;669.99;599.991;670.01;101.72;0.213623;-1.80054;241.207;-281.888;-0.0124092;0.130642;670.029;670.01;669.99;-0.00161743;0.0679932;46.6606
2.37;0;1;-0.46344;0.253296;0.451843;0.866516;0.121368;-0.0671234;-0.0836029;0.0626793;0.000488281;669.971;599.954;669.99;101.646;0.213623;-1.86157;240.856;-282.238;-0.0137138;0.132027;670.029;670.01;670.01;-0.00167847;-0.228638;46.6514
2.38;0;1;-0.489929;0.306641;0.485962;0.814026;0.109283;-0.0402832;-0.203035;-0.039978;-0.0249481;670.01;599.991;669.971;101.292;0.274658;-1.86157;241.222;-281.857;-0.0163269;0.133408;670.01;670.01;670.01;-0.00167847;-0.0926819;46.6331
2.39;0;1;-0.648865;0.226624;0.468933;0.743958;0.109283;-0.0402832;-0.23361;-0.0528107;-0.0181007;669.99;599.973;670.01;102.049;0.213623;-1.86157;240.826;-282.269;-0.0150223;0.132027;670.029;669.99;670.01;-0.0015564;-0.203918;46.6514
2.4;0;1;-0.595886;0.253296;0.468933;0.638916;0.072998;-0.0617523;-0.289982;-0.0468864;0.115929;670.029;600.027;669.99;101.72;0.213623;-1.80054;241.207;-281.872;-0.0163269;0.134789;670.029;669.99;669.99;-0.00167847;-0.0308838;46.6422
2.41;0;1;-0.701782;0.226624;0.520081;0.481384;0.0608826;-0.0563812;-0.24221;0.0607033;0.0494041;669.99;599.973;670.01;101.756;0.213623;-1.7395;240.826;-282.254;-0.0163269;0.129261;670.029;669.99;670.01;-0.00161743;0.17923;46.6422
2.42;0;1;-0.569397;0.306641;0.554138;0.376343;0.0366821;-0.0510101;-0.013855;-0.0310936;0.130604;670.048;600.027;670.01;101.958;0.335693;-1.7395;241.222;-281.888;-0.0176353;0.134789;670.029;669.99;670.01;-0.00167847;-0.0432434;46.6606
2.43;0;1;-0.595886;0.359985;0.690552;0.218811;0.0245972;-0.0510101;0.0415611;0.0389862;0.0200539;669.971;599.973;670.01;102.214;0.213623;-1.80054;240.856;-282.254;-0.0124092;0.132027;670.029;669.99;670.01;-0.00167847;-0.327515;46.6422
2.44;0;1;-0.436951;0.386658;0.741699;0.0262451;0.0366821;-0.0563812;-0.182016;0.116966;0.014183;669.99;599.991;670.01;102.428;0.213623;-1.80054;241.222;-281.872;-0.0137138;0.130642;670.01;670.01;669.99;-0.00167847;0.17923;46.6789
2.45;0;1;-0.384033;0.386658;0.895203;-0.00878906;0.0245972;-0.0671234;-0.268007;-0.020237;-0.028862;669.971;599.954;670.01;102.623;0.213623;-1.86157;240.887;-282.238;-0.0111046;0.132027;670.01;670.01;669.99;-0.00167847;-0.339874;46.6514
2.46;0;1;-0.251587;0.519958;1.09979;-0.131348;-0.0358887;-0.0617523;-0.277561;-0.0843964;-0.0405998;669.914;599.918;670.01;102.635;0.274658;-1.7395;241.237;-281.872;-0.0163269;0.133408;670.029;670.01;670.029;-0.00161743;0.0556335;46.6331
2.47;0;1;-0.198608;0.599976;1.28735;-0.201355;-0.0480042;-0.0402832;-0.16864;-0.0439262;-0.0259247;669.99;599.991;669.99;102.855;0.213623;-1.7395;240.871;-282.238;-0.0163269;0.130642;670.01;669.99;669.99;-0.00167847;-0.055603;46.6422
2.48;0;1;-0.0397339;0.546631;1.47491;-0.183838;-0.0238037;-0.0671234;-0.115133;0.018261;-0.0337524;670.029;600.009;670.01;102.336;0.274658;-1.80054;241.237;-281.857;-0.0150223;0.134789;670.029;670.01;669.99;-0.0015564;-0.216278;46.6422
2.49;0;1;-0.0397339;0.440002;1.61133;-0.218872;-0.0480042;-0.0832367;-0.123734;0.0863686;0.0650558;669.99;599.973;669.99;102.226;0.274658;-1.80054;240.841;-282.238;-0.0137138;0.130642;670.01;669.99;669.99;-0.0017395;-0.055603;46.6606
2.5;0;1;0.0397339;0.440002;1.73065;-0.271362;-0.0116882;-0.0671234;-0.0721378;0.037014;-0.00831604;669.99;599.991;670.01;101.939;0.213623;-1.7395;241.222;-281.842;-0.0124092;0.130642;670.029;669.99;670.01;-0.00167847;0.0803528;46.6514
2.51;0;1;-0.0662231;0.279968;1.88416;-0.166321;0.0125122;-0.0510101;-0.177238;-0.0537987;0.0288582;669.99;599.973;669.971;101.878;0.213623;-1.7395;240.871;-282.223;-0.0150223;0.130642;670.048;669.99;669.99;-0.00180054;-0.0432434;46.6606
2.52;0;1;0.145691;0.253296;2.08875;-0.288879;0.0125122;-0.0617523;-0.236477;-0.03899;0.0415764;670.221;600.174;669.99;102.104;0.274658;-1.7395;241.222;-281.857;-0.0150223;0.134789;669.971;669.99;669.99;-0.0015564;0.0679932;46.6514
2.53;0;1;-0.0397339;-0.0400391;2.24219;-0.0963135;0.000396729;-0.029541;-0.267052;-0.00839233;-0.0317955;670.01;599.973;669.99;102.348;0.274658;-1.80054;240.841;-282.238;-0.0124092;0.133408;670.01;669.971;669.99;-0.00161743;-0.0308838;46.6606
2.54;0;1;-0.0397339;-0.0933838;2.12286;-0.148804;-0.0116882;-0.0134277;-0.274694;-0.0301056;-0.0503845;670.01;599.991;670.01;102.641;0.213623;-1.80054;241.222;-281.872;-0.0163269;0.132027;670.01;669.971;669.99;-0.00161743;0.117432;46.6514
2.55;0;1;-0.0927124;-0.120056;2.02051;-0.0787964;0.097168;-0.0617523;-0.176283;-0.0745239;-0.0464706;670.01;599.991;670.01;102.477;0.213623;-1.80054;240.902;-282.223;-0.0124092;0.133408;670.01;670.01;669.99;-0.00161743;0.142151;46.6606
2.56;0;1;-0.0397339;0.0133057;1.96936;-0.0437622;0.0608826;-0.0778656;-0.138065;-0.0459023;-0.0484276;670.01;600.009;669.99;102.403;0.213623;-1.80054;241.222;-281.857;-0.0124092;0.132027;670.01;669.99;669.99;-0.00167847;-0.105042;46.6606
2.57;0;1;-0.14563;0.0133057;1.69659;-0.00878906;0.0487976;-0.0456543;-0.0950699;0.0103645;0.00342178;669.99;599.973;669.99;102.464;0.213623;-1.80054;240.917;-282.223;-0.0137138;0.133408;670.01;669.99;670.029;-0.00167847;-0.203918;46.6514
2.58;0;1;0.0397339;0.119995;1.42377;-0.0263062;0.0245972;-0.0402832;-0.245075;0.0419502;-0.0171204;669.971;599.991;669.99;102.696;0.274658;-1.80054;241.222;-281.857;-0.0137138;0.134789;670.01;669.99;670.029;-0.00161743;-0.0308838;46.6606
2.59;0;1;-0.119202;0.226624;1.18506;0.0262451;0.0245972;-0.115463;-0.183928;-0.0705757;-0.0141869;670.01;599.991;669.99;102.873;0.274658;-1.7395;240.871;-282.254;-0.0163269;0.132027;670.029;669.971;669.99;-0.00167847;0.0556335;46.6606
2.6;0;1;0.0662231;0.333313;0.861084;-0.0263062;0.121368;-0.0724945;-0.0922031;-0.0725517;0.0180969;669.971;600.027;670.01;103.038;0.274658;-1.80054;241.222;-281.872;-0.0111046;0.134789;670.029;669.99;670.01;-0.00167847;-0.055603;46.6606
2.61;0;1;0.0132446;0.466614;0.554138;0.0787354;0.0608826;-0.0349121;-0.0157661;-0.0626793;-0.0317955;669.971;599.973;669.99;103.27;0.396729;-1.80054;240.871;-282.254;-0.0150223;0.133408;670.029;669.99;669.99;-0.00167847;-0.290436;46.6514
2.62;0;1;0.0132446;0.573303;0.383667;0.0787354;0.109283;-0.0402832;-0.0893364;0.0133247;0.0249443;670.01;599.991;670.01;103.331;0.213623;-1.80054;241.207;-281.888;-0.0150223;0.133408;670.01;669.99;669.99;-0.00167847;0.0679932;46.6514
2.63;0;1;-0.119202;0.679993;-0.0255737;0.11377;0.121368;-0.0456543;-0.144753;-0.00246811;-0.0034256;670.01;599.973;669.99;103.331;0.274658;-1.7395;240.856;-282.254;-0.0137138;0.134789;670.01;670.01;670.01;-0.0015564;-0.191559;46.6606
2.64;0;1;-0.0927124;0.786621;-0.11084;0.0962524;0.109283;-0.0510101;-0.0922031;-0.03899;0.014183;670.01;600.027;670.01;103.264;0.335693;-1.80054;241.222;-281.857;-0.0150223;0.133408;670.029;669.99;669.99;-0.00167847;0.117432;46.6514
2.65;0;1;-0.251587;0.65332;-0.213135;0.183777;0.097168;-0.0671234;-0.0463409;-0.0794601;-0.0171204;669.99;599.991;670.01;103.325;0.274658;-1.80054;240.856;-282.208;-0.0163269;0.132027;670.029;670.01;669.971;-0.0017395;-0.0432434;46.6606
2.66;0;1;-0.251587;0.65332;-0.213135;0.306335;0.133484;-0.0724945;-0.100801;-0.0636673;-0.0034256;670.01;599.991;669.99;103.27;0.213623;-1.80054;241.222;-281.842;-0.0163269;0.133408;670.01;669.99;669.99;-0.00167847;-0.0803223;46.6422
2.67;0;1;-0.436951;0.599976;-0.179016;0.376343;0.157654;-0.0778656;-0.090292;-0.0784721;-0.00146866;669.99;599.973;669.99;103.203;0.213623;-1.80054;240.871;-282.254;-0.0150223;0.132027;670.048;670.01;669.99;-0.0015564;-0.0185242;46.6697
2.68;0;1;-0.46344;0.65332;-0.161987;0.44635;0.121368;-0.0939789;-0.0692711;-0.020237;-0.0249481;670.01;599.991;669.99;102.983;0.274658;-1.7395;241.222;-281.857;-0.0163269;0.130642;670.029;669.971;670.01;-0.0017395;-0.203918;46.6606
2.69;0;1;-0.622375;0.706665;-0.0767212;0.533936;0.121368;-0.110092;-0.0883808;-0.0656433;-0.0425568;669.99;599.973;669.99;103.148;0.213623;-1.92261;240.887;-282.223;-0.0163269;0.132027;670.029;669.971;670.01;-0.0015564;-0.0308838;46.6606
2.7;0;1;-0.569397;0.679993;-0.0596313;0.568909;0.097168;-0.0886078;-0.142841;-0.0498505;-0.0454941;670.01;599.991;670.01;102.977;0.213623;-1.86157;241.222;-281.872;-0.0137138;0.134789;670.029;669.99;670.01;-0.00167847;-0.253357;46.6606
2.71;0;1;-0.622375;0.706665;0.0767212;0.656433;0.085083;-0.0671234;-0.074049;-0.0824203;-0.0386429;669.99;599.973;670.01;102.989;0.335693;-1.7395;240.856;-282.223;-0.0176353;0.133408;670.01;669.99;670.01;-0.0015564;-0.105042;46.6606
2.72;0;1;-0.516418;0.706665;0.144958;0.638916;0.0366821;-0.0671234;0.0406055;-0.040966;-0.0435371;669.99;599.991;670.01;103.038;0.274658;-1.92261;241.192;-281.857;-0.0137138;0.130642;670.029;669.99;670.01;-0.00167847;-0.0679626;46.6422
2.73;0;1;-0.569397;0.759949;0.31543;0.638916;0.121368;-0.0724945;-0.0606728;-0.0360298;0.0924492;670.01;599.973;669.99;102.861;0.213623;-1.80054;240.871;-282.223;-0.0137138;0.133408;670.029;669.99;670.01;-0.00161743;-0.179199;46.6514
2.74;0;1;-0.278076;0.866638;0.434814;0.62146;0.121368;-0.0832367;-0.110357;-0.0498505;0.0288582;669.99;600.009;669.99;102.873;0.152588;-1.80054;241.222;-281.872;-0.0150223;0.134789;670.029;670.01;670.01;-0.00167847;-0.0308838;46.6514
2.75;0;1;-0.198608;0.919983;0.622375;0.62146;0.097168;-0.0778656;-0.117044;-0.0370178;-0.0484276;670.01;599.991;669.99;102.861;0.152588;-1.86157;240.871;-282.223;-0.0150223;0.132027;670.029;670.029;669.99;-0.00161743;0.105072;46.6697
2.76;0;1;-0.0927124;0.893311;0.690552;0.726501;0.072998;-0.0510101;-0.129465;-0.0676155;-0.0405998;669.99;599.991;670.01;102.757;0.152588;-1.92261;241.222;-281.888;-0.0163269;0.130642;670.01;669.971;669.99;-0.00167847;-0.0308838;46.6514
2.77;0;1;0.0662231;1;0.792908;0.656433;0.072998;-0.0671234;-0.250809;-0.0508347;-0.0464706;669.971;599.973;669.99;102.702;0.213623;-1.86157;240.871;-282.254;-0.0150223;0.133408;670.029;670.01;669.99;-0.00161743;-0.0803223;46.6514
2.78;0;1;0.198608;0.919983;0.809937;0.708984;0.109283;-0.0778656;-0.155264;-0.0745239;-0.0582104;669.99;600.009;669.99;102.635;0.0915527;-1.80054;241.207;-281.888;-0.0137138;0.133408;670.029;669.99;669.99;-0.00167847;-0.0432434;46.6514
2.79;0;1;0.198608;0.946655;0.861084;0.778992;0.000396729;-0.0510101;-0.16004;-0.0814362;-0.055275;669.99;599.973;669.99;102.519;0.152588;-1.86157;240.871;-282.254;-0.0150223;0.136173;670.048;669.99;669.99;-0.00161743;0.216309;46.6514
2.8;0;1;0.278076;0.893311;0.844055;0.814026;0.0125122;-0.0241699;-0.146664;-0.0251732;-0.055275;670.01;599.991;669.99;102.287;0.152588;-1.80054;241.207;-281.888;-0.0150223;0.136173;670.029;669.99;670.01;-0.00167847;0.0556335;46.6606
2.81;0;1;0.145691;0.786621;0.758789;0.884033;0.072998;-0.0724945;-0.158129;-0.0370178;-0.0405998;669.971;599.973;669.99;102.348;0.213623;-1.80054;240.887;-282.223;-0.0150223;0.132027;670.01;669.99;670.01;-0.0017395;-0.0803223;46.6606
2.82;0;1;0.0662231;0.706665;0.707642;0.919067;0.085083;-0.0617523;-0.151442;-0.0557709;-0.0454941;670.01;600.009;670.029;102.165;0.152588;-1.7395;241.207;-281.872;-0.0137138;0.134789;670.01;669.99;670.01;-0.00161743;-0.16684;46.6514
2.83;0;1;-0.172119;0.679993;0.690552;1.00659;0.0487976;-0.0563812;-0.203035;-0.0528107;-0.0513611;669.99;599.991;670.01;102.049;0.213623;-1.80054;240.856;-282.269;-0.0176353;0.136173;670.01;669.99;670.01;-0.00161743;-0.0308838;46.6697
2.84;0;1;-0.225098;0.519958;0.622375;1.00659;0.109283;-0.0402832;-0.245075;-0.041954;-0.0484276;669.99;600.009;670.029;101.946;0.274658;-1.80054;241.192;-281.888;-0.0150223;0.133408;670.029;669.99;669.99;-0.00167847;0.0927124;46.6422
2.85;0;1;-0.384033;0.440002;0.554138;1.0766;0.109283;-0.0724945;-0.267052;-0.0676155;0.0229912;669.99;599.973;669.99;101.939;0.213623;-1.80054;240.856;-282.238;-0.0124092;0.132027;670.01;669.99;669.99;-0.00161743;0.191589;46.6789
2.86;0;1;-0.410522;0.333313;0.537109;0.971558;0.085083;-0.0402832;-0.182972;-0.0646553;-0.0112534;669.971;599.991;670.01;101.769;0.213623;-1.80054;241.207;-281.872;-0.0124092;0.133408;670.029;669.99;670.01;-0.00167847;-0.0803223;46.6514
2.87;0;1;-0.622375;0.119995;0.656494;1.0766;0.121368;-0.0671234;-0.192526;-0.0577469;-0.0357094;669.99;600.009;670.01;101.707;0.213623;-1.80054;240.871;-282.254;-0.0150223;0.133408;670.029;669.99;670.029;-0.00161743;-0.117401;46.6606
2.88;0;1;-0.569397;0.226624;0.571228;0.90155;0.145569;-0.0617523;-0.19157;-0.0429382;-0.0405998;669.971;599.991;669.99;101.537;0.335693;-1.7395;241.207;-281.857;-0.0137138;0.132027;670.029;669.99;669.99;-0.00161743;-0.14212;46.6514
2.89;0;1;-0.701782;0.226624;0.502991;0.884033;0.085083;-0.0402832;-0.234566;0.0152969;-0.0317955;670.01;599.973;670.01;101.488;0.213623;-1.80054;240.871;-282.238;-0.0150223;0.133408;670.029;669.99;669.99;-0.00161743;-0.179199;46.6697
2.9;0;1;-0.675354;0.199951;0.622375;0.656433;0.0608826;-0.0671234;-0.28425;-0.041954;-0.0327759;670.01;599.991;669.99;101.311;0.213623;-1.80054;241.207;-281.842;-0.0137138;0.132027;670.067;670.01;669.99;-0.00167847;-0.0432434;46.6606
2.91;0;1;-0.807739;0.173279;0.588257;0.603943;0.0487976;-0.0510101;-0.306225;-0.0656433;-0.0357094;670.01;599.991;669.99;101.256;0.213623;-1.80054;240.871;-282.208;-0.0150223;0.134789;670.01;670.01;670.01;-0.0015564;0.0927124;46.6606
2.92;0;1;-0.675354;0.306641;0.707642;0.411377;0.0245972;-0.0456543;-0.16864;-0.0794601;-0.0435371;669.99;600.009;670.01;101.134;0.213623;-1.80054;241.207;-281.872;-0.0163269;0.133408;670.029;670.01;669.971;-0.00167847;0.17923;46.6514
2.93;0;1;-0.728271;0.333313;0.861084;0.306335;0.0125122;-0.0778656;-0.196348;-0.0557709;-0.0454941;670.01;599.991;670.01;101.085;0.213623;-1.7395;240.871;-282.254;-0.0137138;0.132027;670.01;669.99;670.01;-0.00167847;-0.105042;46.6606
2.94;0;1;-0.489929;0.306641;0.997498;0.11377;0.0245972;-0.0724945;-0.235521;-0.0557709;-0.0523415;669.99;599.991;669.99;101.03;0.213623;-1.80054;241.192;-281.888;-0.0124092;0.134789;670.01;669.971;669.99;-0.00167847;-0.203918;46.6422
2.95;0;1;-0.46344;0.440002;1.11682;0.0262451;-0.0358887;-0.0832367;-0.278517;-0.03899;-0.0523415;669.971;599.973;670.01;100.902;0.213623;-1.80054;240.887;-282.254;-0.0163269;0.134789;670.01;669.99;670.029;-0.00167847;-0.0432434;46.6697
2.96;0;1;-0.331055;0.253296;1.27032;-0.0437622;-0.0116882;-0.0832367;-0.205902;-0.0636673;-0.0572319;670.01;599.991;669.99;100.609;0.274658;-1.86157;241.222;-281.888;-0.0176353;0.133408;670.029;669.99;669.99;-0.0017395;0.129791;46.6514
2.97;0;1;-0.278076;0.440002;1.42377;-0.166321;-0.0116882;-0.120834;-0.120867;0.0113487;-0.0591888;669.99;599.954;670.01;100.627;0.213623;-1.80054;240.871;-282.238;-0.0137138;0.132027;669.971;669.99;669.971;-0.00161743;-0.055603;46.6606
2.98;0;1;-0.225098;0.359985;1.62836;-0.148804;-0.0600891;-0.0939789;-0.109402;-0.0695915;-0.0591888;669.99;600.009;670.01;100.493;0.274658;-1.86157;241.222;-281.857;-0.0111046;0.132027;670.029;669.99;669.99;-0.0017395;-0.339874;46.6514
2.99;0;1;-0.198608;0.306641;1.76477;-0.218872;-0.0238037;-0.110092;-0.206858;-0.0251732;-0.053318;669.99;599.973;670.01;100.499;0.213623;-1.80054;240.887;-282.238;-0.0163269;0.132027;670.029;670.01;670.01;-0.00167847;0.0556335;46.6514
